t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
2.095,FLIGHT,0.9344,1.5299,0.0288,0.2782,0.0456,0.2674,-0.0142,-0.192,-0.032,0.025,1.0324,-0.0436,1.5749,0.000236,-0.0014,0.0003
2.1,FLIGHT,0.9347,1.5312,0.0462,0.2667,0.0605,0.2569,-0.0144,-0.1919,-0.0271,0.0238,1.0334,-0.043,1.5749,0.00023,-0.001,0.0002
2.105,FLIGHT,0.935,1.5324,0.061,0.2562,0.0733,0.2473,-0.0145,-0.1918,-0.0228,0.0226,1.0343,-0.0424,1.5749,0.000225,-0.0007,0.0001
2.11,FLIGHT,0.9354,1.5336,0.0737,0.2466,0.0841,0.2384,-0.0145,-0.1917,-0.0191,0.0216,1.0352,-0.042,1.5749,0.000223,-0.0005,0.0001
2.115,FLIGHT,0.9358,1.5348,0.0844,0.2378,0.0932,0.2302,-0.0146,-0.1916,-0.0159,0.0206,1.0361,-0.0417,1.575,0.000221,-0.0003,0.0001
2.12,FLIGHT,0.9363,1.5359,0.0934,0.2296,0.1008,0.2225,-0.0147,-0.1915,-0.013,0.0198,1.0369,-0.0415,1.5752,0.00022,-0.0001,0.0
2.125,FLIGHT,0.9368,1.537,0.1009,0.222,0.1071,0.2154,-0.0147,-0.1914,-0.0105,0.019,1.0377,-0.0413,1.5753,0.000219,-0.0001,0.0
2.13,FLIGHT,0.9374,1.5381,0.1072,0.2148,0.1122,0.2087,-0.0148,-0.1913,-0.0084,0.0182,1.0385,-0.0412,1.5755,0.000219,0.0,0.0
2.135,FLIGHT,0.938,1.5391,0.1123,0.2082,0.1164,0.2024,-0.0148,-0.1912,-0.0065,0.0175,1.0393,-0.0411,1.5757,0.000219,0.0001,0.0
2.14,FLIGHT,0.9385,1.5401,0.1164,0.2019,0.1197,0.1964,-0.0148,-0.1911,-0.0049,0.0169,1.04,-0.0411,1.576,0.00022,0.0001,0.0
2.145,FLIGHT,0.9392,1.5411,0.1197,0.1959,0.1223,0.1908,-0.0148,-0.1911,-0.0035,0.0163,1.0407,-0.0411,1.5762,0.00022,0.0001,0.0
2.15,FLIGHT,0.9398,1.542,0.1223,0.1903,0.1243,0.1854,-0.0148,-0.191,-0.0022,0.0158,1.0414,-0.0411,1.5764,0.000221,0.0001,0.0
2.155,FLIGHT,0.9404,1.5429,0.1242,0.185,0.1257,0.1803,-0.0148,-0.1909,-0.0011,0.0152,1.042,-0.0412,1.5767,0.000221,0.0001,0.0
2.16,FLIGHT,0.941,1.5438,0.1256,0.1799,0.1266,0.1755,-0.0148,-0.1908,-0.0002,0.0148,1.0426,-0.0413,1.577,0.000222,0.0001,0.0
2.165,FLIGHT,0.9417,1.5447,0.1265,0.1751,0.1271,0.1708,-0.0148,-0.1908,0.0006,0.0143,1.0432,-0.0414,1.5772,0.000223,0.0001,0.0
2.17,FLIGHT,0.9423,1.5455,0.127,0.1704,0.1272,0.1663,-0.0148,-0.1907,0.0013,0.0139,1.0438,-0.0415,1.5775,0.000223,0.0001,0.0
2.175,FLIGHT,0.9429,1.5464,0.1271,0.166,0.1271,0.1621,-0.0148,-0.1906,0.002,0.0135,1.0443,-0.0416,1.5777,0.000224,0.0001,0.0
2.18,FLIGHT,0.9436,1.5472,0.127,0.1617,0.1267,0.1579,-0.0148,-0.1906,0.0025,0.0131,1.0448,-0.0417,1.578,0.000224,0.0001,0.0
2.185,FLIGHT,0.9442,1.5479,0.1266,0.1576,0.1261,0.154,-0.0148,-0.1905,0.003,0.0127,1.0453,-0.0419,1.5783,0.000224,0.0001,0.0
2.19,FLIGHT,0.9448,1.5487,0.1259,0.1536,0.1253,0.1501,-0.0148,-0.1904,0.0034,0.0124,1.0458,-0.042,1.5785,0.000224,0.0,0.0
2.195,FLIGHT,0.9455,1.5494,0.1252,0.1498,0.1244,0.1464,-0.0147,-0.1904,0.0037,0.012,1.0462,-0.0422,1.5788,0.000225,0.0,0.0
2.2,FLIGHT,0.9461,1.5502,0.1242,0.1461,0.1233,0.1429,-0.0147,-0.1903,0.004,0.0117,1.0466,-0.0423,1.5791,0.000225,0.0,0.0
2.205,FLIGHT,0.9467,1.5509,0.1231,0.1426,0.1221,0.1394,-0.0147,-0.1903,0.0043,0.0114,1.047,-0.0425,1.5793,0.000225,0.0,0.0
2.21,FLIGHT,0.9473,1.5516,0.122,0.1391,0.1209,0.1361,-0.0147,-0.1902,0.0045,0.0111,1.0474,-0.0427,1.5796,0.000225,0.0,0.0
2.215,FLIGHT,0.9479,1.5522,0.1207,0.1358,0.1195,0.1328,-0.0147,-0.1901,0.0047,0.0108,1.0477,-0.0428,1.5798,0.000225,0.0,0.0
2.22,FLIGHT,0.9485,1.5529,0.1194,0.1325,0.1181,0.1296,-0.0146,-0.1901,0.0049,0.0105,1.048,-0.043,1.5801,0.000225,-0.0,0.0
2.225,FLIGHT,0.9491,1.5535,0.118,0.1294,0.1167,0.1266,-0.0146,-0.19,0.0051,0.0103,1.0483,-0.0432,1.5803,0.000225,-0.0,0.0
2.23,FLIGHT,0.9497,1.5542,0.1165,0.1263,0.1153,0.1236,-0.0146,-0.19,0.0052,0.01,1.0485,-0.0433,1.5806,0.000225,-0.0,0.0
2.235,FLIGHT,0.9502,1.5548,0.1151,0.1233,0.1138,0.1207,-0.0146,-0.1899,0.0053,0.0098,1.0487,-0.0435,1.5808,0.000225,-0.0,0.0
2.24,FLIGHT,0.9508,1.5554,0.1136,0.1205,0.1123,0.1179,-0.0145,-0.1899,0.0054,0.0095,1.049,-0.0437,1.5811,0.000225,-0.0,0.0
2.245,FLIGHT,0.9513,1.5559,0.1121,0.1177,0.1107,0.1152,-0.0145,-0.1899,0.0055,0.0093,1.0491,-0.0438,1.5813,0.000225,-0.0,0.0
2.25,FLIGHT,0.9519,1.5565,0.1106,0.1149,0.1092,0.1125,-0.0145,-0.1898,0.0056,0.0091,1.0493,-0.044,1.5815,0.000225,-0.0,0.0
2.255,FLIGHT,0.9524,1.5571,0.1091,0.1123,0.1077,0.1099,-0.0144,-0.1898,0.0056,0.0088,1.0494,-0.0442,1.5818,0.000224,-0.0,0.0
2.26,FLIGHT,0.953,1.5576,0.1076,0.1097,0.1062,0.1074,-0.0144,-0.1897,0.0057,0.0086,1.0495,-0.0443,1.582,0.000224,-0.0,0.0
2.265,FLIGHT,0.9535,1.5581,0.106,0.1072,0.1047,0.105,-0.0144,-0.1897,0.0057,0.0084,1.0496,-0.0445,1.5822,0.000224,-0.0,0.0
2.27,FLIGHT,0.954,1.5587,0.1045,0.1047,0.1032,0.1026,-0.0144,-0.1896,0.0058,0.0082,1.0497,-0.0446,1.5824,0.000224,-0.0,0.0
2.275,FLIGHT,0.9545,1.5592,0.103,0.1024,0.1017,0.1002,-0.0143,-0.1896,0.0058,0.008,1.0497,-0.0448,1.5826,0.000224,-0.0,0.0
2.28,FLIGHT,0.955,1.5597,0.1016,0.1,0.1002,0.098,-0.0143,-0.1896,0.0058,0.0078,1.0497,-0.045,1.5828,0.000224,-0.0,0.0
2.285,FLIGHT,0.9555,1.5601,0.1001,0.0978,0.0988,0.0958,-0.0143,-0.1895,0.0059,0.0076,1.0497,-0.0451,1.583,0.000223,-0.0,0.0
2.29,FLIGHT,0.956,1.5606,0.0986,0.0956,0.0974,0.0936,-0.0142,-0.1895,0.0059,0.0075,1.0497,-0.0453,1.5832,0.000223,-0.0,0.0
2.295,FLIGHT,0.9565,1.5611,0.0972,0.0934,0.0959,0.0915,-0.0142,-0.1895,0.0059,0.0073,1.0496,-0.0454,1.5834,0.000223,-0.0,0.0
2.3,FLIGHT,0.957,1.5615,0.0958,0.0913,0.0945,0.0895,-0.0142,-0.1894,0.0059,0.0071,1.0496,-0.0455,1.5836,0.000223,-0.0,0.0
2.305,FLIGHT,0.9575,1.562,0.0944,0.0893,0.0932,0.0875,-0.0142,-0.1894,0.0059,0.0069,1.0495,-0.0457,1.5838,0.000223,-0.0,0.0
2.31,FLIGHT,0.9579,1.5624,0.093,0.0873,0.0918,0.0855,-0.0141,-0.1893,0.0059,0.0068,1.0493,-0.0458,1.584,0.000222,-0.0,0.0
2.315,FLIGHT,0.9584,1.5628,0.0917,0.0854,0.0905,0.0836,-0.0141,-0.1893,0.0059,0.0066,1.0492,-0.046,1.5842,0.000222,-0.0,0.0
2.32,FLIGHT,0.9588,1.5632,0.0903,0.0835,0.0891,0.0818,-0.0141,-0.1893,0.0059,0.0065,1.049,-0.0461,1.5844,0.000222,-0.0,0.0
2.325,FLIGHT,0.9593,1.5637,0.089,0.0816,0.0878,0.08,-0.014,-0.1893,0.0059,0.0063,1.0488,-0.0462,1.5846,0.000222,-0.0,0.0
2.33,FLIGHT,0.9597,1.564,0.0877,0.0798,0.0866,0.0782,-0.014,-0.1892,0.0059,0.0062,1.0486,-0.0464,1.5847,0.000222,-0.0,0.0
2.335,FLIGHT,0.9601,1.5644,0.0864,0.0781,0.0853,0.0765,-0.014,-0.1892,0.0059,0.006,1.0484,-0.0465,1.5849,0.000222,-0.0,0.0
2.34,FLIGHT,0.9606,1.5648,0.0852,0.0764,0.0841,0.0749,-0.0139,-0.1892,0.0059,0.0059,1.0481,-0.0466,1.5851,0.000222,-0.0,0.0
2.345,FLIGHT,0.961,1.5652,0.0839,0.0747,0.0829,0.0732,-0.0139,-0.1891,0.0059,0.0058,1.0479,-0.0468,1.5852,0.000221,-0.0,0.0
2.35,FLIGHT,0.9614,1.5655,0.0827,0.0731,0.0817,0.0717,-0.0139,-0.1891,0.0058,0.0056,1.0476,-0.0469,1.5854,0.000221,-0.0,0.0
2.355,FLIGHT,0.9618,1.5659,0.0815,0.0715,0.0805,0.0701,-0.0139,-0.1891,0.0058,0.0055,1.0473,-0.047,1.5856,0.000221,-0.0,0.0
2.36,FLIGHT,0.9622,1.5662,0.0804,0.07,0.0793,0.0686,-0.0138,-0.1891,0.0058,0.0054,1.0469,-0.0471,1.5857,0.000221,-0.0,0.0
2.365,FLIGHT,0.9626,1.5666,0.0792,0.0685,0.0782,0.0671,-0.0138,-0.189,0.0058,0.0052,1.0466,-0.0473,1.5859,0.000221,-0.0,0.0
2.37,FLIGHT,0.963,1.5669,0.0781,0.067,0.0771,0.0657,-0.0138,-0.189,0.0058,0.0051,1.0462,-0.0474,1.586,0.000221,-0.0,0.0
2.375,FLIGHT,0.9634,1.5672,0.0769,0.0656,0.076,0.0643,-0.0137,-0.189,0.0057,0.005,1.0458,-0.0475,1.5862,0.000221,-0.0,0.0
2.38,FLIGHT,0.9637,1.5676,0.0758,0.0642,0.0749,0.0629,-0.0137,-0.189,0.0057,0.0049,1.0454,-0.0476,1.5863,0.00022,-0.0,0.0
2.385,FLIGHT,0.9641,1.5679,0.0748,0.0628,0.0738,0.0616,-0.0137,-0.1889,0.0057,0.0048,1.045,-0.0477,1.5865,0.00022,-0.0,0.0
2.39,FLIGHT,0.9645,1.5682,0.0737,0.0615,0.0727,0.0603,-0.0137,-0.1889,0.0057,0.0047,1.0445,-0.0478,1.5866,0.00022,-0.0,0.0
2.395,FLIGHT,0.9648,1.5685,0.0726,0.0602,0.0717,0.0591,-0.0136,-0.1889,0.0056,0.0046,1.044,-0.048,1.5868,0.00022,-0.0,0.0
2.4,FLIGHT,0.9652,1.5688,0.0716,0.0589,0.0707,0.0578,-0.0136,-0.1889,0.0056,0.0045,1.0435,-0.0481,1.5869,0.00022,-0.0,0.0
2.405,FLIGHT,0.9655,1.5691,0.0706,0.0577,0.0697,0.0566,-0.0136,-0.1888,0.0056,0.0044,1.043,-0.0482,1.5871,0.00022,-0.0,0.0
2.41,FLIGHT,0.9659,1.5693,0.0696,0.0565,0.0687,0.0555,-0.0135,-0.1888,0.0056,0.0043,1.0425,-0.0483,1.5872,0.00022,-0.0,0.0
2.415,FLIGHT,0.9662,1.5696,0.0686,0.0554,0.0677,0.0543,-0.0135,-0.1888,0.0055,0.0042,1.042,-0.0484,1.5873,0.00022,-0.0,0.0
2.42,FLIGHT,0.9666,1.5699,0.0676,0.0542,0.0668,0.0532,-0.0135,-0.1888,0.0055,0.0041,1.0414,-0.0485,1.5875,0.00022,-0.0,0.0
2.425,FLIGHT,0.9669,1.5701,0.0667,0.0531,0.0658,0.0521,-0.0135,-0.1888,0.0055,0.004,1.0408,-0.0486,1.5876,0.00022,-0.0,0.0
2.43,FLIGHT,0.9672,1.5704,0.0657,0.052,0.0649,0.0511,-0.0134,-0.1887,0.0054,0.0039,1.0402,-0.0487,1.5877,0.00022,-0.0,0.0
2.435,FLIGHT,0.9675,1.5707,0.0648,0.051,0.064,0.05,-0.0134,-0.1887,0.0054,0.0038,1.0396,-0.0488,1.5879,0.000219,-0.0,0.0
2.44,FLIGHT,0.9679,1.5709,0.0639,0.05,0.063,0.049,-0.0134,-0.1887,0.0053,0.0038,1.0389,-0.0489,1.588,0.000219,-0.0,0.0
2.445,FLIGHT,0.9682,1.5711,0.063,0.0489,0.0621,0.0481,-0.0134,-0.1887,0.0053,0.0037,1.0383,-0.049,1.5881,0.000219,-0.0,0.0
2.45,FLIGHT,0.9685,1.5714,0.0621,0.048,0.0613,0.0471,-0.0133,-0.1887,0.0053,0.0036,1.0376,-0.0491,1.5882,0.000219,-0.0,0.0
2.455,FLIGHT,0.9688,1.5716,0.0612,0.047,0.0604,0.0462,-0.0133,-0.1886,0.0052,0.0035,1.0369,-0.0492,1.5884,0.000219,-0.0,0.0
2.46,FLIGHT,0.9691,1.5718,0.0603,0.0461,0.0595,0.0453,-0.0133,-0.1886,0.0052,0.0035,1.0362,-0.0493,1.5885,0.000219,-0.0,0.0
2.465,FLIGHT,0.9694,1.5721,0.0594,0.0452,0.0587,0.0444,-0.0133,-0.1886,0.0051,0.0034,1.0355,-0.0494,1.5886,0.000219,-0.0,0.0
2.47,FLIGHT,0.9697,1.5723,0.0586,0.0443,0.0578,0.0435,-0.0132,-0.1886,0.0051,0.0033,1.0347,-0.0495,1.5887,0.000219,-0.0,0.0
2.475,FLIGHT,0.97,1.5725,0.0578,0.0435,0.057,0.0427,-0.0132,-0.1886,0.0051,0.0033,1.034,-0.0496,1.5888,0.000219,-0.0,0.0
2.48,FLIGHT,0.9702,1.5727,0.0569,0.0426,0.0562,0.0419,-0.0132,-0.1886,0.005,0.0032,1.0332,-0.0497,1.5889,0.000219,-0.0,0.0
2.485,FLIGHT,0.9705,1.5729,0.0561,0.0418,0.0554,0.0411,-0.0132,-0.1885,0.005,0.0031,1.0324,-0.0498,1.5891,0.000219,-0.0,0.0
2.49,FLIGHT,0.9708,1.5731,0.0553,0.041,0.0546,0.0403,-0.0131,-0.1885,0.0049,0.0031,1.0316,-0.0499,1.5892,0.000219,-0.0,0.0
2.495,FLIGHT,0.9711,1.5733,0.0545,0.0402,0.0538,0.0395,-0.0131,-0.1885,0.0049,0.003,1.0308,-0.05,1.5893,0.000219,-0.0,0.0
2.5,FLIGHT,0.9713,1.5735,0.0537,0.0395,0.053,0.0388,-0.0131,-0.1885,0.0048,0.0029,1.0299,-0.0501,1.5894,0.000219,-0.0,0.0
2.505,FLIGHT,0.9716,1.5737,0.0529,0.0387,0.0522,0.0381,-0.0131,-0.1885,0.0048,0.0029,1.029,-0.0502,1.5895,0.000219,-0.0,0.0
2.51,FLIGHT,0.9719,1.5739,0.0521,0.038,0.0514,0.0374,-0.013,-0.1885,0.0047,0.0028,1.0282,-0.0503,1.5896,0.000219,-0.0,0.0
2.515,FLIGHT,0.9721,1.5741,0.0514,0.0373,0.0507,0.0367,-0.013,-0.1885,0.0047,0.0028,1.0273,-0.0504,1.5897,0.000219,-0.0,0.0
2.52,FLIGHT,0.9724,1.5743,0.0506,0.0366,0.0499,0.036,-0.013,-0.1884,0.0046,0.0027,1.0264,-0.0505,1.5898,0.000219,-0.0,0.0
2.525,FLIGHT,0.9726,1.5744,0.0499,0.036,0.0492,0.0354,-0.013,-0.1884,0.0046,0.0027,1.0254,-0.0506,1.5899,0.000219,-0.0,0.0
2.53,FLIGHT,0.9729,1.5746,0.0491,0.0353,0.0484,0.0347,-0.0129,-0.1884,0.0045,0.0026,1.0245,-0.0507,1.59,0.000219,-0.0,0.0
2.535,FLIGHT,0.9731,1.5748,0.0484,0.0347,0.0477,0.0341,-0.0129,-0.1884,0.0045,0.0026,1.0236,-0.0508,1.5901,0.000219,-0.0,0.0
2.54,FLIGHT,0.9733,1.575,0.0476,0.0341,0.047,0.0335,-0.0129,-0.1884,0.0044,0.0025,1.0226,-0.0508,1.5902,0.000219,-0.0,0.0
2.545,FLIGHT,0.9736,1.5751,0.0469,0.0335,0.0463,0.0329,-0.0129,-0.1884,0.0043,0.0025,1.0216,-0.0509,1.5903,0.000219,-0.0,0.0
2.55,FLIGHT,0.9738,1.5753,0.0462,0.0329,0.0456,0.0324,-0.0129,-0.1884,0.0043,0.0024,1.0206,-0.051,1.5904,0.000219,-0.0,0.0
2.555,FLIGHT,0.974,1.5755,0.0455,0.0323,0.0448,0.0318,-0.0128,-0.1884,0.0042,0.0024,1.0196,-0.0511,1.5905,0.000219,-0.0,0.0
2.56,FLIGHT,0.9742,1.5756,0.0448,0.0318,0.0441,0.0313,-0.0128,-0.1883,0.0042,0.0024,1.0186,-0.0512,1.5906,0.000219,-0.0,0.0
2.565,FLIGHT,0.9745,1.5758,0.0441,0.0312,0.0434,0.0307,-0.0128,-0.1883,0.0041,0.0023,1.0175,-0.0513,1.5907,0.000219,-0.0,0.0
2.57,FLIGHT,0.9747,1.5759,0.0434,0.0307,0.0428,0.0302,-0.0128,-0.1883,0.004,0.0023,1.0165,-0.0514,1.5908,0.000219,-0.0,0.0
2.575,FLIGHT,0.9749,1.5761,0.0427,0.0302,0.0421,0.0297,-0.0128,-0.1883,0.004,0.0022,1.0154,-0.0515,1.5909,0.000219,0.0,0.0
2.58,FLIGHT,0.9751,1.5762,0.042,0.0297,0.0414,0.0292,-0.0127,-0.1883,0.0039,0.0022,1.0143,-0.0516,1.591,0.000219,0.0,0.0
2.585,FLIGHT,0.9753,1.5764,0.0413,0.0292,0.0407,0.0287,-0.0127,-0.1883,0.0039,0.0022,1.0132,-0.0517,1.5911,0.000219,0.0,0.0
2.59,FLIGHT,0.9755,1.5765,0.0406,0.0287,0.04,0.0283,-0.0127,-0.1883,0.0038,0.0021,1.0121,-0.0517,1.5912,0.000219,0.0,0.0
2.595,FLIGHT,0.9757,1.5766,0.04,0.0282,0.0394,0.0278,-0.0127,-0.1883,0.0037,0.0021,1.011,-0.0518,1.5912,0.000219,0.0,0.0
2.6,FLIGHT,0.9759,1.5768,0.0393,0.0278,0.0387,0.0274,-0.0127,-0.1883,0.0037,0.0021,1.0098,-0.0519,1.5913,0.000219,0.0,0.0
2.605,FLIGHT,0.9761,1.5769,0.0386,0.0273,0.038,0.0269,-0.0126,-0.1883,0.0036,0.002,1.0087,-0.052,1.5914,0.000219,0.0,0.0
2.61,FLIGHT,0.9763,1.577,0.038,0.0269,0.0374,0.0265,-0.0126,-0.1882,0.0035,0.002,1.0075,-0.0521,1.5915,0.000219,0.0,0.0
2.615,FLIGHT,0.9765,1.5772,0.0373,0.0265,0.0367,0.0261,-0.0126,-0.1882,0.0035,0.002,1.0063,-0.0522,1.5916,0.000219,0.0,0.0
2.62,FLIGHT,0.9766,1.5773,0.0367,0.0261,0.0361,0.0257,-0.0126,-0.1882,0.0034,0.0019,1.0052,-0.0523,1.5917,0.000219,0.0,0.0
2.625,FLIGHT,0.9768,1.5774,0.036,0.0257,0.0354,0.0253,-0.0126,-0.1882,0.0033,0.0019,1.0039,-0.0523,1.5918,0.000219,0.0,0.0
2.63,FLIGHT,0.977,1.5776,0.0354,0.0253,0.0348,0.0249,-0.0126,-0.1882,0.0033,0.0019,1.0027,-0.0524,1.5918,0.000219,0.0,0.0
2.635,FLIGHT,0.9772,1.5777,0.0347,0.0249,0.0341,0.0246,-0.0125,-0.1882,0.0032,0.0019,1.0015,-0.0525,1.5919,0.000219,0.0,0.0
2.64,FLIGHT,0.9773,1.5778,0.0341,0.0245,0.0335,0.0242,-0.0125,-0.1882,0.0031,0.0018,1.0003,-0.0526,1.592,0.000219,0.0,0.0
2.645,STANCE,0.9781,1.5787,0.1517,0.155,0.7409,0.1354,-0.0125,-0.1881,0.0077,0.0124,0.9992,0.1229,-0.3092,-0.000264,-0.3158,0.0634
2.65,STANCE,0.9877,1.5741,1.4686,-0.6995,2.6354,-1.7465,-0.0101,-0.1886,0.372,-0.0779,0.9981,-0.559,-0.5594,-0.002613,-0.5288,0.1084
2.655,STANCE,0.992,1.5717,0.9099,-0.4318,-0.0864,0.2693,-0.0089,-0.1889,0.2308,-0.0467,0.9978,-0.6169,-1.2504,-0.003725,-0.0473,0.0132
2.66,STANCE,0.9913,1.5731,0.2103,0.0242,0.0238,0.0403,-0.0092,-0.1888,0.0364,0.0002,0.9981,-0.6269,-1.9711,-0.003665,0.0483,0.0037
2.665,STANCE,0.9933,1.5709,0.3817,-0.3355,0.7927,-0.9228,-0.0086,-0.189,0.1179,-0.0331,0.9983,-1.0058,-2.1957,-0.00335,0.0729,0.0034
2.67,STANCE,0.9983,1.5607,0.8367,-1.4756,1.3181,-1.9497,-0.0062,-0.1899,0.3624,-0.1335,0.9984,-1.5226,-1.8403,-0.002754,0.0599,0.0028
2.675,STANCE,1.006,1.5458,1.3045,-2.4771,1.5276,-2.5463,-0.0027,-0.1912,0.5958,-0.2111,0.9983,-2.012,-1.2856,-0.002636,-0.0036,0.0033
2.68,STANCE,1.0134,1.5299,1.4005,-3.0292,1.3661,-3.3402,0.001,-0.1925,0.699,-0.2425,0.9983,-2.2209,-0.7344,-0.002915,-0.0931,0.0215
2.685,STANCE,1.0177,1.5131,0.9898,-3.237,0.2668,-3.4303,0.0042,-0.1939,0.6561,-0.2466,0.9983,-2.0315,-0.2158,-0.003166,0.0188,0.0032
2.69,STANCE,1.0173,1.499,0.2196,-2.9148,-0.5077,-2.6592,0.0062,-0.1949,0.4639,-0.2187,0.9984,-1.4704,0.1061,-0.003084,0.0543,0.0031
2.695,STANCE,1.0138,1.4861,-0.4279,-2.6843,-0.8808,-2.6951,0.0073,-0.1959,0.3058,-0.2022,0.9988,-0.8068,0.4624,-0.002746,0.0917,0.0027
2.7,STANCE,1.0099,1.4732,-0.6714,-2.6613,-0.7713,-2.8122,0.0084,-0.1969,0.2559,-0.1995,0.9991,-0.255,0.8702,-0.002412,0.0789,0.0024
2.705,STANCE,1.0069,1.4599,-0.6106,-2.6862,-0.529,-2.8101,0.0098,-0.1979,0.2729,-0.1976,0.9995,0.1219,1.2079,-0.00216,0.0617,0.0022
2.71,STANCE,1.0052,1.4468,-0.4166,-2.6017,-0.1473,-2.3011,0.0114,-0.1988,0.3006,-0.186,1.0,0.2643,1.3463,-0.00195,0.0129,0.0019
2.715,FLIGHT,1.0045,1.4386,-0.2623,-1.8167,-0.7559,0.0118,0.0124,-0.1994,0.2164,-0.1278,1.001,-1.11,2.4213,-0.001977,0.0088,0.002
2.72,FLIGHT,0.9964,1.4471,-1.2561,0.7118,-2.2382,2.8314,0.0096,-0.1989,-0.3543,0.0385,1.0031,-0.5609,1.9501,-0.001739,0.0826,0.0017
2.725,FLIGHT,0.9845,1.4619,-2.0198,2.2237,-2.3389,2.7617,0.0051,-0.1979,-0.7217,0.1563,1.0054,-0.0748,1.5484,-0.001234,0.1106,0.0012
2.73,FLIGHT,0.9742,1.4729,-2.0062,2.1322,-1.7319,1.6035,0.0015,-0.1971,-0.7007,0.1633,1.0073,0.0483,1.4574,-0.000703,0.0979,0.0007
2.735,FLIGHT,0.9671,1.4786,-1.5882,1.4222,-1.1816,0.8047,-0.0008,-0.1966,-0.5145,0.1147,1.0089,-0.0343,1.537,-0.000268,0.0768,0.0003
2.74,FLIGHT,0.9619,1.482,-1.1994,0.9115,-0.9276,0.632,-0.0023,-0.1964,-0.3645,0.0766,1.0104,-0.1212,1.6147,8e-05,0.06,0.0
2.745,FLIGHT,0.9575,1.4854,-0.9813,0.7623,-0.851,0.7405,-0.0036,-0.1961,-0.2998,0.0661,1.012,-0.1397,1.6319,0.000315,0.0355,0.0
2.75,FLIGHT,0.9534,1.4894,-0.8733,0.7826,-0.7964,0.813,-0.005,-0.1957,-0.2806,0.0695,1.0135,-0.1143,1.612,0.000448,0.019,0.0
2.755,FLIGHT,0.9496,1.4934,-0.7865,0.7916,-0.703,0.7715,-0.0063,-0.1954,-0.2641,0.0717,1.015,-0.0859,1.5905,0.000514,0.008,0.0
2.76,FLIGHT,0.9464,1.497,-0.6845,0.741,-0.5872,0.6765,-0.0074,-0.195,-0.2365,0.0683,1.0165,-0.0718,1.5814,0.000535,0.0008,0.0
2.765,FLIGHT,0.9437,1.5001,-0.5752,0.6627,-0.4794,0.5929,-0.0084,-0.1948,-0.2038,0.0619,1.0179,-0.0684,1.5811,0.000527,-0.0035,0.0007
2.77,FLIGHT,0.9415,1.503,-0.475,0.5932,-0.3923,0.5401,-0.0092,-0.1945,-0.1742,0.0558,1.0193,-0.0674,1.5824,0.000503,-0.0059,0.0012
2.775,FLIGHT,0.9398,1.5056,-0.3907,0.5436,-0.3223,0.5068,-0.0099,-0.1942,-0.1507,0.0514,1.0206,-0.0646,1.5819,0.00047,-0.0069,0.0014
2.78,FLIGHT,0.9383,1.508,-0.3203,0.5076,-0.262,0.4786,-0.0105,-0.194,-0.1318,0.048,1.022,-0.0603,1.5799,0.000435,-0.0071,0.0014
2.785,FLIGHT,0.9371,1.5104,-0.2591,0.4766,-0.2074,0.4498,-0.011,-0.1938,-0.1155,0.045,1.0232,-0.0561,1.5778,0.0004,-0.0067,0.0013
2.79,FLIGHT,0.9362,1.5125,-0.2043,0.4472,-0.1579,0.4215,-0.0115,-0.1936,-0.1007,0.0421,1.0245,-0.0528,1.5764,0.000368,-0.0061,0.0012
2.795,FLIGHT,0.9355,1.5146,-0.1553,0.4196,-0.114,0.396,-0.0119,-0.1934,-0.0873,0.0393,1.0257,-0.0504,1.5756,0.00034,-0.0053,0.0011
2.8,FLIGHT,0.9351,1.5165,-0.112,0.3948,-0.0758,0.3741,-0.0123,-0.1932,-0.0754,0.0367,1.0269,-0.0485,1.575,0.000315,-0.0045,0.0009
2.805,FLIGHT,0.9348,1.5183,-0.0743,0.3732,-0.0428,0.3551,-0.0126,-0.1931,-0.0651,0.0345,1.0281,-0.0468,1.5746,0.000294,-0.0038,0.0008
2.81,FLIGHT,0.9346,1.5201,-0.0415,0.3542,-0.0142,0.3382,-0.0129,-0.1929,-0.0561,0.0324,1.0292,-0.0453,1.5742,0.000277,-0.0031,0.0006
2.815,FLIGHT,0.9346,1.5217,-0.013,0.3373,0.0106,0.3229,-0.0131,-0.1928,-0.0483,0.0306,1.0303,-0.0441,1.5739,0.000263,-0.0025,0.0005
2.82,FLIGHT,0.9347,1.5233,0.0116,0.3219,0.0322,0.3089,-0.0133,-0.1926,-0.0414,0.029,1.0314,-0.043,1.5737,0.000252,-0.002,0.0004
2.825,FLIGHT,0.9349,1.5248,0.033,0.308,0.0507,0.2961,-0.0134,-0.1925,-0.0354,0.0275,1.0324,-0.0422,1.5735,0.000243,-0.0015,0.0003
2.83,FLIGHT,0.9352,1.5262,0.0514,0.2953,0.0666,0.2844,-0.0136,-0.1924,-0.0301,0.0261,1.0334,-0.0415,1.5735,0.000237,-0.0011,0.0002
2.835,FLIGHT,0.9356,1.5276,0.0671,0.2837,0.0801,0.2738,-0.0137,-0.1922,-0.0255,0.0249,1.0344,-0.0409,1.5735,0.000232,-0.0008,0.0002
