t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
11.515,FLIGHT,0.9487,1.5542,0.1397,0.1465,0.1371,0.1435,-0.0148,-0.19,0.0069,0.0115,1.0322,-0.0447,1.5807,0.00023,-0.0001,0.0
11.52,FLIGHT,0.9494,1.5549,0.1368,0.1432,0.1342,0.1403,-0.0147,-0.1899,0.0068,0.0113,1.032,-0.0449,1.581,0.00023,-0.0001,0.0
11.525,FLIGHT,0.9501,1.5556,0.134,0.1399,0.1315,0.137,-0.0147,-0.1899,0.0067,0.011,1.0317,-0.0451,1.5813,0.00023,-0.0001,0.0
11.53,FLIGHT,0.9507,1.5562,0.1312,0.1367,0.1287,0.1338,-0.0147,-0.1898,0.0066,0.0108,1.0315,-0.0454,1.5816,0.000229,-0.0001,0.0
11.535,FLIGHT,0.9513,1.5569,0.1285,0.1335,0.1261,0.1306,-0.0146,-0.1898,0.0065,0.0105,1.0312,-0.0456,1.5819,0.000229,-0.0001,0.0
11.54,FLIGHT,0.952,1.5575,0.1258,0.1303,0.1235,0.1275,-0.0146,-0.1897,0.0064,0.0103,1.0309,-0.0458,1.5822,0.000229,-0.0001,0.0
11.545,FLIGHT,0.9526,1.5582,0.1232,0.1272,0.1209,0.1244,-0.0146,-0.1897,0.0063,0.01,1.0306,-0.046,1.5824,0.000228,-0.0001,0.0
11.55,FLIGHT,0.9532,1.5588,0.1207,0.1241,0.1184,0.1214,-0.0145,-0.1896,0.0062,0.0098,1.0302,-0.0462,1.5827,0.000228,-0.0001,0.0
11.555,FLIGHT,0.9538,1.5594,0.1182,0.1211,0.116,0.1185,-0.0145,-0.1896,0.0062,0.0095,1.0299,-0.0464,1.583,0.000228,-0.0001,0.0
11.56,FLIGHT,0.9543,1.56,0.1157,0.1182,0.1136,0.1156,-0.0145,-0.1895,0.0061,0.0093,1.0295,-0.0466,1.5832,0.000228,-0.0001,0.0
11.565,FLIGHT,0.9549,1.5605,0.1133,0.1153,0.1112,0.1127,-0.0144,-0.1895,0.006,0.0091,1.0291,-0.0468,1.5835,0.000227,-0.0001,0.0
11.57,FLIGHT,0.9554,1.5611,0.111,0.1125,0.109,0.1099,-0.0144,-0.1894,0.006,0.0088,1.0287,-0.047,1.5837,0.000227,-0.0001,0.0
11.575,FLIGHT,0.956,1.5616,0.1087,0.1097,0.1067,0.1072,-0.0144,-0.1894,0.0059,0.0086,1.0282,-0.0472,1.584,0.000227,-0.0001,0.0
11.58,FLIGHT,0.9565,1.5622,0.1065,0.107,0.1045,0.1046,-0.0144,-0.1894,0.0058,0.0084,1.0278,-0.0474,1.5842,0.000226,-0.0001,0.0
11.585,FLIGHT,0.957,1.5627,0.1043,0.1043,0.1024,0.1019,-0.0143,-0.1893,0.0058,0.0082,1.0273,-0.0476,1.5844,0.000226,-0.0001,0.0
11.59,FLIGHT,0.9575,1.5632,0.1022,0.1017,0.1003,0.0994,-0.0143,-0.1893,0.0057,0.008,1.0268,-0.0478,1.5847,0.000226,-0.0001,0.0
11.595,FLIGHT,0.958,1.5637,0.1001,0.0992,0.0983,0.0969,-0.0143,-0.1892,0.0057,0.0078,1.0263,-0.0479,1.5849,0.000226,-0.0001,0.0
11.6,FLIGHT,0.9585,1.5642,0.0981,0.0967,0.0963,0.0945,-0.0142,-0.1892,0.0056,0.0076,1.0257,-0.0481,1.5851,0.000225,-0.0,0.0
11.605,FLIGHT,0.959,1.5646,0.0961,0.0943,0.0943,0.0921,-0.0142,-0.1892,0.0055,0.0074,1.0252,-0.0483,1.5853,0.000225,-0.0,0.0
11.61,FLIGHT,0.9595,1.5651,0.0941,0.0919,0.0924,0.0898,-0.0142,-0.1891,0.0055,0.0072,1.0246,-0.0484,1.5855,0.000225,-0.0,0.0
11.615,FLIGHT,0.9599,1.5655,0.0922,0.0896,0.0906,0.0876,-0.0142,-0.1891,0.0054,0.007,1.024,-0.0486,1.5858,0.000225,-0.0,0.0
11.62,FLIGHT,0.9604,1.566,0.0904,0.0874,0.0887,0.0854,-0.0141,-0.1891,0.0054,0.0068,1.0234,-0.0487,1.586,0.000224,-0.0,0.0
11.625,FLIGHT,0.9608,1.5664,0.0886,0.0852,0.087,0.0833,-0.0141,-0.189,0.0053,0.0067,1.0227,-0.0489,1.5862,0.000224,-0.0,0.0
11.63,FLIGHT,0.9612,1.5668,0.0868,0.0831,0.0852,0.0812,-0.0141,-0.189,0.0053,0.0065,1.0221,-0.049,1.5863,0.000224,-0.0,0.0
11.635,FLIGHT,0.9617,1.5672,0.085,0.081,0.0835,0.0792,-0.0141,-0.189,0.0052,0.0063,1.0214,-0.0492,1.5865,0.000224,-0.0,0.0
11.64,FLIGHT,0.9621,1.5676,0.0833,0.079,0.0818,0.0772,-0.014,-0.1889,0.0052,0.0062,1.0207,-0.0493,1.5867,0.000224,-0.0,0.0
11.645,FLIGHT,0.9625,1.568,0.0817,0.077,0.0802,0.0753,-0.014,-0.1889,0.0051,0.006,1.02,-0.0495,1.5869,0.000223,-0.0,0.0
11.65,FLIGHT,0.9629,1.5683,0.08,0.0751,0.0786,0.0734,-0.014,-0.1889,0.0051,0.0058,1.0193,-0.0496,1.5871,0.000223,-0.0,0.0
11.655,FLIGHT,0.9633,1.5687,0.0784,0.0732,0.077,0.0716,-0.014,-0.1888,0.005,0.0057,1.0186,-0.0498,1.5873,0.000223,-0.0,0.0
11.66,FLIGHT,0.9636,1.569,0.0769,0.0714,0.0755,0.0698,-0.0139,-0.1888,0.0049,0.0056,1.0178,-0.0499,1.5874,0.000223,-0.0,0.0
11.665,FLIGHT,0.964,1.5694,0.0753,0.0697,0.074,0.0681,-0.0139,-0.1888,0.0049,0.0054,1.017,-0.05,1.5876,0.000223,-0.0,0.0
11.67,FLIGHT,0.9644,1.5697,0.0738,0.0679,0.0725,0.0664,-0.0139,-0.1888,0.0048,0.0053,1.0163,-0.0502,1.5878,0.000222,-0.0,0.0
11.675,FLIGHT,0.9647,1.5701,0.0724,0.0663,0.0711,0.0648,-0.0139,-0.1887,0.0048,0.0051,1.0154,-0.0503,1.5879,0.000222,-0.0,0.0
11.68,FLIGHT,0.9651,1.5704,0.0709,0.0647,0.0697,0.0632,-0.0138,-0.1887,0.0047,0.005,1.0146,-0.0504,1.5881,0.000222,-0.0,0.0
11.685,FLIGHT,0.9654,1.5707,0.0695,0.0631,0.0683,0.0617,-0.0138,-0.1887,0.0047,0.0049,1.0138,-0.0506,1.5883,0.000222,-0.0,0.0
11.69,FLIGHT,0.9658,1.571,0.0681,0.0616,0.0669,0.0602,-0.0138,-0.1887,0.0046,0.0048,1.0129,-0.0507,1.5884,0.000222,-0.0,0.0
11.695,FLIGHT,0.9661,1.5713,0.0668,0.0601,0.0656,0.0587,-0.0138,-0.1886,0.0045,0.0047,1.0121,-0.0508,1.5886,0.000222,-0.0,0.0
11.7,FLIGHT,0.9664,1.5716,0.0655,0.0586,0.0643,0.0573,-0.0137,-0.1886,0.0045,0.0045,1.0112,-0.0509,1.5887,0.000222,-0.0,0.0
11.705,FLIGHT,0.9668,1.5719,0.0641,0.0572,0.063,0.056,-0.0137,-0.1886,0.0044,0.0044,1.0103,-0.0511,1.5889,0.000222,-0.0,0.0
11.71,FLIGHT,0.9671,1.5721,0.0629,0.0558,0.0617,0.0546,-0.0137,-0.1886,0.0044,0.0043,1.0094,-0.0512,1.589,0.000221,-0.0,0.0
11.715,FLIGHT,0.9674,1.5724,0.0616,0.0545,0.0605,0.0533,-0.0137,-0.1886,0.0043,0.0042,1.0084,-0.0513,1.5891,0.000221,-0.0,0.0
11.72,FLIGHT,0.9677,1.5727,0.0604,0.0532,0.0593,0.0521,-0.0137,-0.1885,0.0042,0.0041,1.0075,-0.0514,1.5893,0.000221,-0.0,0.0
11.725,FLIGHT,0.968,1.5729,0.0592,0.052,0.0581,0.0509,-0.0136,-0.1885,0.0042,0.004,1.0065,-0.0515,1.5894,0.000221,-0.0,0.0
11.73,FLIGHT,0.9682,1.5732,0.058,0.0508,0.0569,0.0497,-0.0136,-0.1885,0.0041,0.0039,1.0055,-0.0517,1.5896,0.000221,-0.0,0.0
11.735,FLIGHT,0.9685,1.5734,0.0568,0.0496,0.0558,0.0485,-0.0136,-0.1885,0.0041,0.0038,1.0045,-0.0518,1.5897,0.000221,-0.0,0.0
11.74,FLIGHT,0.9688,1.5737,0.0557,0.0484,0.0546,0.0474,-0.0136,-0.1885,0.004,0.0037,1.0035,-0.0519,1.5898,0.000221,-0.0,0.0
11.745,FLIGHT,0.9691,1.5739,0.0545,0.0473,0.0535,0.0463,-0.0136,-0.1884,0.0039,0.0036,1.0025,-0.052,1.5899,0.000221,-0.0,0.0
11.75,FLIGHT,0.9693,1.5741,0.0534,0.0462,0.0524,0.0453,-0.0135,-0.1884,0.0039,0.0036,1.0015,-0.0521,1.5901,0.000221,-0.0,0.0
11.755,FLIGHT,0.9696,1.5744,0.0523,0.0452,0.0514,0.0442,-0.0135,-0.1884,0.0038,0.0035,1.0004,-0.0522,1.5902,0.000221,-0.0,0.0
11.76,STANCE,0.9703,1.575,0.1343,0.12,0.4274,0.193,-0.0135,-0.1884,0.0092,0.0093,0.9995,0.152,-0.2875,-0.000211,-0.2671,0.0536
11.765,STANCE,0.9747,1.5741,0.68,-0.1289,1.2745,-0.6151,-0.0125,-0.1885,0.1455,-0.0204,0.9986,-0.1835,-0.8088,-0.002005,-0.4109,0.0842
11.77,STANCE,0.9807,1.5692,0.9882,-0.7044,0.584,-0.5656,-0.0107,-0.189,0.2823,-0.0743,0.9978,-0.5834,-1.162,-0.003656,-0.1551,0.0347
11.775,STANCE,0.9817,1.5685,0.4379,-0.2797,0.0901,0.0514,-0.0104,-0.1891,0.1208,-0.0298,0.9979,-0.6604,-1.8608,-0.003902,0.0152,0.0039
11.78,STANCE,0.983,1.568,0.3279,-0.1987,0.4502,-0.3786,-0.0101,-0.1891,0.089,-0.0212,0.9982,-0.9028,-2.2842,-0.003699,0.0562,0.0037
11.785,STANCE,0.9857,1.5627,0.4844,-0.8764,0.7013,-1.5102,-0.0089,-0.1896,0.2116,-0.0822,0.9982,-1.2379,-2.1783,-0.003219,0.1159,0.0032
11.79,STANCE,0.9909,1.5535,0.8858,-1.5817,1.2033,-2.4894,-0.0067,-0.1905,0.3868,-0.1434,0.9982,-1.6312,-1.8159,-0.00309,-0.0148,0.006
11.795,STANCE,0.9977,1.54,1.211,-2.352,1.261,-2.8052,-0.0035,-0.1917,0.5605,-0.2021,0.9982,-1.9165,-1.1982,-0.003343,-0.0229,0.0079
11.8,STANCE,1.0036,1.5256,1.1796,-2.7175,1.0649,-3.0135,-0.0003,-0.1929,0.6115,-0.2213,0.9982,-1.9005,-0.6097,-0.003466,-0.0207,0.0076
11.805,STANCE,1.0083,1.5103,0.989,-2.957,0.7711,-3.0719,0.0028,-0.1941,0.6145,-0.2292,0.9982,-1.6516,-0.0009,-0.003545,-0.0051,0.0046
11.81,STANCE,1.0115,1.4955,0.7278,-2.9595,0.5573,-2.7713,0.0055,-0.1952,0.5691,-0.2205,0.9983,-1.2233,0.5106,-0.003552,-0.0127,0.0061
11.815,STANCE,1.013,1.4815,0.4214,-2.8511,0.1902,-2.683,0.0078,-0.1963,0.4974,-0.2066,0.9984,-0.6913,0.916,-0.003409,0.0341,0.0034
11.82,STANCE,1.0133,1.4683,0.1715,-2.6945,0.0347,-2.4973,0.0098,-0.1972,0.4284,-0.1913,0.9987,-0.2063,1.1888,-0.003143,0.05,0.0031
11.825,STANCE,1.0132,1.456,0.0391,-2.5343,-0.0338,-2.4109,0.0116,-0.1981,0.381,-0.1766,0.999,0.0619,1.2964,-0.002804,0.0781,0.0028
11.83,FLIGHT,1.0128,1.4448,-0.0564,-2.3016,-0.3454,-1.7903,0.0132,-0.1989,0.3295,-0.1578,0.9994,-1.2526,2.5427,-0.002378,0.1066,0.0024
11.835,FLIGHT,1.009,1.4389,-0.5782,-1.4705,-1.1476,-0.5973,0.0133,-0.1993,0.1027,-0.1076,1.0002,-1.0862,2.3971,-0.001705,0.1592,0.0017
11.84,FLIGHT,1.0017,1.4383,-1.2072,-0.5104,-1.7325,0.2961,0.0119,-0.1995,-0.1654,-0.0496,1.0012,-0.8216,2.1764,-0.000827,0.188,0.0008
11.845,FLIGHT,0.9921,1.4413,-1.7077,0.2778,-2.0695,0.8737,0.0096,-0.1993,-0.3812,0.0033,1.0024,-0.5627,1.9636,0.000132,0.1799,0.0
11.85,FLIGHT,0.9814,1.4466,-2.0095,0.8166,-2.1919,1.1889,0.0067,-0.1991,-0.519,0.0463,1.0037,-0.351,1.7914,0.000835,0.1053,0.0
11.855,FLIGHT,0.9704,1.4529,-2.1276,1.1236,-2.1631,1.3091,0.0036,-0.1986,-0.5849,0.0774,1.005,-0.1939,1.6651,0.001223,0.0535,0.0
11.86,FLIGHT,0.9599,1.4594,-2.1047,1.2503,-2.0349,1.3,0.0006,-0.1982,-0.596,0.0965,1.0064,-0.0854,1.5793,0.001399,0.0195,0.0
11.865,FLIGHT,0.9502,1.4657,-1.9861,1.2527,-1.849,1.2142,-0.0023,-0.1977,-0.5702,0.1052,1.0077,-0.0152,1.5256,0.001439,-0.0021,0.0004
11.87,FLIGHT,0.9415,1.4715,-1.8101,1.1786,-1.6362,1.0895,-0.0048,-0.1972,-0.5226,0.1058,1.009,0.0269,1.4952,0.001393,-0.015,0.003
11.875,FLIGHT,0.9338,1.4766,-1.606,1.064,-1.4172,0.9515,-0.007,-0.1967,-0.4644,0.1009,1.0102,0.0496,1.4808,0.001299,-0.022,0.0044
11.88,FLIGHT,0.9273,1.481,-1.3941,0.934,-1.2051,0.816,-0.0089,-0.1963,-0.4031,0.0925,1.0114,0.0595,1.4768,0.00118,-0.0251,0.005
11.885,FLIGHT,0.9218,1.4848,-1.1875,0.8046,-1.0075,0.6921,-0.0105,-0.1959,-0.3435,0.0825,1.0126,0.0613,1.479,0.001052,-0.0257,0.0051
11.89,FLIGHT,0.9172,1.488,-0.994,0.685,-0.8281,0.5839,-0.0119,-0.1955,-0.2883,0.0721,1.0137,0.0583,1.4846,0.000926,-0.0247,0.0049
11.895,FLIGHT,0.9135,1.4907,-0.8177,0.5798,-0.6681,0.4928,-0.013,-0.1953,-0.2389,0.0622,1.0147,0.0527,1.492,0.000807,-0.0228,0.0046
11.9,FLIGHT,0.9105,1.4929,-0.66,0.4908,-0.5272,0.4183,-0.0139,-0.195,-0.1955,0.0532,1.0158,0.0459,1.4999,0.000699,-0.0203,0.0041
11.905,FLIGHT,0.9081,1.4949,-0.5209,0.4176,-0.4045,0.359,-0.0146,-0.1948,-0.1582,0.0453,1.0167,0.0387,1.5076,0.000604,-0.0177,0.0035
11.91,FLIGHT,0.9064,1.4965,-0.3995,0.3592,-0.2982,0.3129,-0.0151,-0.1946,-0.1264,0.0386,1.0177,0.0316,1.5148,0.000522,-0.0151,0.003
11.915,FLIGHT,0.9051,1.498,-0.2942,0.3136,-0.2068,0.2781,-0.0156,-0.1945,-0.0996,0.0332,1.0186,0.025,1.5213,0.000453,-0.0125,0.0025
11.92,FLIGHT,0.9043,1.4993,-0.2036,0.2791,-0.1285,0.2526,-0.0159,-0.1943,-0.0772,0.0287,1.0195,0.0188,1.5271,0.000396,-0.0102,0.002
11.925,FLIGHT,0.9038,1.5006,-0.1259,0.2538,-0.0616,0.2348,-0.0162,-0.1942,-0.0587,0.0253,1.0204,0.0132,1.5323,0.000351,-0.0082,0.0016
11.93,FLIGHT,0.9037,1.5017,-0.0596,0.236,-0.0049,0.223,-0.0164,-0.1941,-0.0434,0.0226,1.0212,0.0081,1.5367,0.000314,-0.0064,0.0013
11.935,FLIGHT,0.9038,1.5028,-0.0032,0.2242,0.0432,0.216,-0.0165,-0.194,-0.0308,0.0207,1.022,0.0035,1.5406,0.000286,-0.0049,0.001
11.94,FLIGHT,0.9041,1.5039,0.0445,0.2172,0.0837,0.2126,-0.0166,-0.1939,-0.0206,0.0192,1.0228,-0.0006,1.544,0.000264,-0.0037,0.0007
11.945,FLIGHT,0.9046,1.5049,0.0847,0.2137,0.1177,0.2119,-0.0166,-0.1938,-0.0123,0.0183,1.0236,-0.0042,1.5469,0.000248,-0.0028,0.0006
11.95,FLIGHT,0.9053,1.506,0.1184,0.2129,0.146,0.2131,-0.0166,-0.1938,-0.0057,0.0176,1.0243,-0.0075,1.5495,0.000236,-0.002,0.0004
11.955,FLIGHT,0.9061,1.5071,0.1466,0.214,0.1695,0.2157,-0.0166,-0.1937,-0.0004,0.0173,1.0251,-0.0105,1.5517,0.000228,-0.0014,0.0003
11.96,FLIGHT,0.9069,1.5081,0.1699,0.2165,0.1889,0.2192,-0.0166,-0.1936,0.0038,0.0171,1.0258,-0.0131,1.5537,0.000223,-0.0009,0.0002
11.965,FLIGHT,0.9079,1.5093,0.1891,0.2199,0.2046,0.2232,-0.0166,-0.1935,0.007,0.0171,1.0265,-0.0155,1.5555,0.000219,-0.0005,0.0001
11.97,FLIGHT,0.909,1.5104,0.2047,0.2238,0.2173,0.2273,-0.0165,-0.1934,0.0095,0.0173,1.0271,-0.0177,1.557,0.000218,-0.0002,0.0
11.975,FLIGHT,0.9101,1.5115,0.2173,0.2278,0.2273,0.2314,-0.0164,-0.1933,0.0114,0.0174,1.0278,-0.0196,1.5584,0.000217,-0.0,0.0
11.98,FLIGHT,0.9113,1.5127,0.2272,0.2318,0.235,0.2353,-0.0164,-0.1932,0.0127,0.0177,1.0284,-0.0214,1.5597,0.000217,0.0001,0.0
11.985,FLIGHT,0.9124,1.5139,0.2349,0.2356,0.2408,0.2389,-0.0163,-0.1931,0.0137,0.0179,1.029,-0.023,1.5608,0.000218,0.0002,0.0
11.99,FLIGHT,0.9137,1.5151,0.2406,0.2391,0.245,0.242,-0.0162,-0.1931,0.0143,0.0181,1.0296,-0.0245,1.5618,0.00022,0.0003,0.0
11.995,FLIGHT,0.9149,1.5163,0.2447,0.2421,0.2477,0.2447,-0.0162,-0.193,0.0147,0.0184,1.0301,-0.0258,1.5628,0.000221,0.0003,0.0
12.0,FLIGHT,0.9161,1.5175,0.2474,0.2447,0.2492,0.2468,-0.0161,-0.1929,0.0148,0.0186,1.0307,-0.027,1.5637,0.000223,0.0003,0.0
12.005,FLIGHT,0.9174,1.5188,0.2489,0.2468,0.2498,0.2484,-0.016,-0.1928,0.0148,0.0188,1.0312,-0.0282,1.5645,0.000224,0.0003,0.0
12.01,FLIGHT,0.9186,1.52,0.2494,0.2483,0.2494,0.2494,-0.0159,-0.1927,0.0147,0.0189,1.0316,-0.0292,1.5653,0.000226,0.0003,0.0
12.015,FLIGHT,0.9199,1.5213,0.249,0.2493,0.2483,0.25,-0.0159,-0.1926,0.0144,0.019,1.0321,-0.0302,1.5661,0.000228,0.0003,0.0
12.02,FLIGHT,0.9211,1.5225,0.2479,0.2498,0.2467,0.25,-0.0158,-0.1925,0.0141,0.0191,1.0325,-0.0311,1.5668,0.000229,0.0003,0.0
12.025,FLIGHT,0.9223,1.5238,0.2462,0.2498,0.2445,0.2495,-0.0157,-0.1924,0.0138,0.0192,1.033,-0.0319,1.5674,0.000231,0.0003,0.0
12.03,FLIGHT,0.9236,1.525,0.244,0.2493,0.2419,0.2486,-0.0157,-0.1923,0.0134,0.0192,1.0333,-0.0327,1.5681,0.000232,0.0002,0.0
12.035,FLIGHT,0.9248,1.5262,0.2414,0.2484,0.2389,0.2473,-0.0156,-0.1922,0.013,0.0191,1.0337,-0.0335,1.5687,0.000233,0.0002,0.0
12.04,FLIGHT,0.926,1.5275,0.2385,0.247,0.2357,0.2456,-0.0155,-0.1921,0.0126,0.0191,1.0341,-0.0341,1.5693,0.000234,0.0002,0.0
12.045,FLIGHT,0.9271,1.5287,0.2352,0.2453,0.2322,0.2435,-0.0155,-0.192,0.0122,0.019,1.0344,-0.0348,1.5699,0.000234,0.0001,0.0
12.05,FLIGHT,0.9283,1.5299,0.2318,0.2432,0.2286,0.2411,-0.0154,-0.1919,0.0118,0.0189,1.0347,-0.0354,1.5704,0.000235,0.0001,0.0
12.055,FLIGHT,0.9294,1.5311,0.2282,0.2408,0.2248,0.2385,-0.0154,-0.1918,0.0114,0.0187,1.0349,-0.036,1.571,0.000236,0.0001,0.0
12.06,FLIGHT,0.9305,1.5323,0.2244,0.2381,0.221,0.2355,-0.0153,-0.1917,0.011,0.0185,1.0352,-0.0365,1.5715,0.000236,0.0001,0.0
12.065,FLIGHT,0.9316,1.5335,0.2205,0.2351,0.217,0.2324,-0.0152,-0.1916,0.0107,0.0183,1.0354,-0.037,1.572,0.000236,0.0,0.0
12.07,FLIGHT,0.9327,1.5346,0.2166,0.2319,0.213,0.229,-0.0152,-0.1916,0.0103,0.0181,1.0356,-0.0375,1.5725,0.000236,0.0,0.0
12.075,FLIGHT,0.9337,1.5358,0.2126,0.2286,0.209,0.2255,-0.0151,-0.1915,0.01,0.0179,1.0358,-0.038,1.573,0.000237,0.0,0.0
12.08,FLIGHT,0.9348,1.5369,0.2086,0.225,0.205,0.2218,-0.0151,-0.1914,0.0097,0.0176,1.0359,-0.0385,1.5735,0.000237,-0.0,0.0
12.085,FLIGHT,0.9358,1.538,0.2045,0.2214,0.2009,0.218,-0.0151,-0.1913,0.0094,0.0174,1.0361,-0.0389,1.574,0.000237,-0.0,0.0
12.09,FLIGHT,0.9368,1.5391,0.2005,0.2175,0.1969,0.2141,-0.015,-0.1912,0.0091,0.0171,1.0362,-0.0393,1.5744,0.000237,-0.0,0.0
12.095,FLIGHT,0.9378,1.5401,0.1965,0.2136,0.1929,0.2101,-0.015,-0.1911,0.0089,0.0168,1.0363,-0.0397,1.5749,0.000236,-0.0,0.0
12.1,FLIGHT,0.9387,1.5412,0.1925,0.2097,0.189,0.2061,-0.0149,-0.191,0.0086,0.0165,1.0363,-0.0401,1.5753,0.000236,-0.0,0.0
12.105,FLIGHT,0.9397,1.5422,0.1886,0.2056,0.1851,0.202,-0.0149,-0.191,0.0084,0.0162,1.0364,-0.0405,1.5758,0.000236,-0.0001,0.0
12.11,FLIGHT,0.9406,1.5432,0.1847,0.2015,0.1813,0.1979,-0.0148,-0.1909,0.0082,0.0159,1.0364,-0.0408,1.5762,0.000236,-0.0001,0.0
12.115,FLIGHT,0.9415,1.5442,0.1809,0.1974,0.1775,0.1937,-0.0148,-0.1908,0.008,0.0156,1.0363,-0.0412,1.5766,0.000235,-0.0001,0.0
12.12,FLIGHT,0.9423,1.5451,0.1771,0.1933,0.1737,0.1896,-0.0148,-0.1907,0.0078,0.0153,1.0363,-0.0415,1.577,0.000235,-0.0001,0.0
12.125,FLIGHT,0.9432,1.546,0.1734,0.1892,0.1701,0.1855,-0.0147,-0.1907,0.0077,0.0149,1.0363,-0.0418,1.5774,0.000235,-0.0001,0.0
12.13,FLIGHT,0.944,1.547,0.1697,0.185,0.1665,0.1813,-0.0147,-0.1906,0.0075,0.0146,1.0362,-0.0421,1.5778,0.000234,-0.0001,0.0
12.135,FLIGHT,0.9449,1.5479,0.1661,0.1809,0.1629,0.1773,-0.0146,-0.1905,0.0074,0.0143,1.0361,-0.0424,1.5782,0.000234,-0.0001,0.0
12.14,FLIGHT,0.9457,1.5487,0.1626,0.1769,0.1595,0.1732,-0.0146,-0.1904,0.0072,0.014,1.0359,-0.0427,1.5785,0.000234,-0.0001,0.0
12.145,FLIGHT,0.9465,1.5496,0.1591,0.1728,0.1561,0.1692,-0.0146,-0.1904,0.0071,0.0137,1.0358,-0.043,1.5789,0.000233,-0.0001,0.0
12.15,FLIGHT,0.9472,1.5504,0.1558,0.1688,0.1527,0.1652,-0.0145,-0.1903,0.007,0.0133,1.0356,-0.0433,1.5793,0.000233,-0.0001,0.0
12.155,FLIGHT,0.948,1.5512,0.1524,0.1648,0.1495,0.1613,-0.0145,-0.1902,0.0069,0.013,1.0354,-0.0436,1.5796,0.000232,-0.0001,0.0
12.16,FLIGHT,0.9487,1.552,0.1492,0.1609,0.1463,0.1575,-0.0145,-0.1902,0.0068,0.0127,1.0352,-0.0438,1.5799,0.000232,-0.0001,0.0
12.165,FLIGHT,0.9495,1.5528,0.146,0.1571,0.1432,0.1537,-0.0144,-0.1901,0.0067,0.0124,1.035,-0.0441,1.5803,0.000232,-0.0001,0.0
12.17,FLIGHT,0.9502,1.5536,0.1429,0.1533,0.1401,0.1499,-0.0144,-0.1901,0.0066,0.0121,1.0347,-0.0443,1.5806,0.000231,-0.0001,0.0
12.175,FLIGHT,0.9509,1.5543,0.1398,0.1496,0.1371,0.1463,-0.0144,-0.19,0.0065,0.0118,1.0344,-0.0446,1.5809,0.000231,-0.0001,0.0
12.18,FLIGHT,0.9515,1.555,0.1369,0.1459,0.1342,0.1427,-0.0143,-0.1899,0.0064,0.0115,1.0341,-0.0448,1.5812,0.00023,-0.0001,0.0
12.185,FLIGHT,0.9522,1.5557,0.134,0.1423,0.1314,0.1391,-0.0143,-0.1899,0.0063,0.0113,1.0338,-0.0451,1.5815,0.00023,-0.0001,0.0
12.19,FLIGHT,0.9528,1.5564,0.1311,0.1388,0.1286,0.1357,-0.0143,-0.1898,0.0063,0.011,1.0335,-0.0453,1.5818,0.00023,-0.0001,0.0
12.195,FLIGHT,0.9535,1.5571,0.1283,0.1353,0.1259,0.1323,-0.0143,-0.1898,0.0062,0.0107,1.0331,-0.0455,1.5821,0.000229,-0.0001,0.0
12.2,FLIGHT,0.9541,1.5578,0.1256,0.132,0.1232,0.129,-0.0142,-0.1897,0.0061,0.0104,1.0327,-0.0457,1.5824,0.000229,-0.0001,0.0
12.205,FLIGHT,0.9547,1.5584,0.123,0.1287,0.1206,0.1257,-0.0142,-0.1897,0.0061,0.0102,1.0323,-0.0459,1.5827,0.000229,-0.0001,0.0
12.21,FLIGHT,0.9553,1.559,0.1204,0.1254,0.1181,0.1226,-0.0142,-0.1896,0.006,0.0099,1.0319,-0.0462,1.583,0.000228,-0.0001,0.0
12.215,FLIGHT,0.9559,1.5596,0.1178,0.1223,0.1156,0.1195,-0.0141,-0.1896,0.0059,0.0096,1.0314,-0.0464,1.5832,0.000228,-0.0001,0.0
12.22,FLIGHT,0.9565,1.5602,0.1153,0.1192,0.1132,0.1164,-0.0141,-0.1895,0.0059,0.0094,1.031,-0.0466,1.5835,0.000228,-0.0001,0.0
12.225,FLIGHT,0.957,1.5608,0.1129,0.1161,0.1108,0.1135,-0.0141,-0.1895,0.0058,0.0092,1.0305,-0.0468,1.5838,0.000227,-0.0001,0.0
12.23,FLIGHT,0.9576,1.5613,0.1106,0.1132,0.1085,0.1106,-0.014,-0.1894,0.0058,0.0089,1.03,-0.0469,1.584,0.000227,-0.0001,0.0
12.235,FLIGHT,0.9581,1.5619,0.1082,0.1103,0.1062,0.1078,-0.014,-0.1894,0.0057,0.0087,1.0295,-0.0471,1.5843,0.000227,-0.0001,0.0
12.24,FLIGHT,0.9586,1.5624,0.106,0.1075,0.104,0.1051,-0.014,-0.1894,0.0056,0.0085,1.0289,-0.0473,1.5845,0.000226,-0.0001,0.0
12.245,FLIGHT,0.9592,1.5629,0.1038,0.1048,0.1018,0.1024,-0.014,-0.1893,0.0056,0.0083,1.0284,-0.0475,1.5847,0.000226,-0.0001,0.0
12.25,FLIGHT,0.9597,1.5634,0.1016,0.1021,0.0997,0.0998,-0.0139,-0.1893,0.0055,0.008,1.0278,-0.0477,1.585,0.000226,-0.0001,0.0
12.255,FLIGHT,0.9602,1.5639,0.0995,0.0995,0.0976,0.0972,-0.0139,-0.1892,0.0055,0.0078,1.0272,-0.0479,1.5852,0.000226,-0.0001,0.0
