t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
2.455,FLIGHT,0.9764,1.4146,-1.4377,-0.3182,-1.7132,0.0843,0.0104,-0.2014,-0.2426,-0.0369,1.0011,-0.7812,2.1324,-0.001394,0.1984,0.0014
2.46,FLIGHT,0.9673,1.4159,-1.703,0.0846,-1.9031,0.4042,0.0083,-0.2014,-0.3554,-0.0082,1.002,-0.6228,2.0043,-0.000393,0.2005,0.0004
2.465,FLIGHT,0.9575,1.4185,-1.8859,0.3984,-2.0143,0.6423,0.006,-0.2013,-0.4377,0.0176,1.0031,-0.4796,1.8894,0.000516,0.1453,0.0
2.47,FLIGHT,0.9473,1.4222,-1.9939,0.6323,-2.0605,0.8089,0.0034,-0.201,-0.4925,0.0404,1.0041,-0.3528,1.7885,0.00107,0.0804,0.0
2.475,FLIGHT,0.937,1.4265,-2.0387,0.7961,-2.0537,0.9144,0.0007,-0.2007,-0.5237,0.0596,1.0052,-0.242,1.7011,0.001356,0.037,0.0
2.48,FLIGHT,0.9268,1.4312,-2.0308,0.9,-2.0031,0.9694,-0.002,-0.2003,-0.5353,0.075,1.0063,-0.1467,1.6268,0.001466,0.009,0.0
2.485,FLIGHT,0.917,1.4361,-1.9798,0.9544,-1.9174,0.9837,-0.0047,-0.1999,-0.5309,0.0864,1.0074,-0.0663,1.5651,0.001464,-0.0084,0.0017
2.49,FLIGHT,0.9077,1.441,-1.8942,0.9685,-1.8044,0.9659,-0.0072,-0.1995,-0.5138,0.0939,1.0085,0.0002,1.5149,0.001394,-0.0184,0.0037
2.495,FLIGHT,0.899,1.4458,-1.7818,0.9512,-1.6713,0.9238,-0.0096,-0.199,-0.487,0.0977,1.0095,0.0539,1.4752,0.001288,-0.0237,0.0047
2.5,FLIGHT,0.891,1.4502,-1.6497,0.9099,-1.5244,0.8642,-0.0118,-0.1985,-0.4532,0.0982,1.0106,0.0961,1.4451,0.001163,-0.0257,0.0051
2.505,FLIGHT,0.8838,1.4544,-1.5039,0.8514,-1.3689,0.793,-0.0138,-0.1981,-0.4147,0.0958,1.0116,0.128,1.4232,0.001034,-0.0256,0.0051
2.51,FLIGHT,0.8773,1.4582,-1.3499,0.7813,-1.2097,0.7149,-0.0156,-0.1976,-0.3733,0.091,1.0125,0.1508,1.4086,0.000909,-0.0243,0.0049
2.515,FLIGHT,0.8717,1.4615,-1.1922,0.7046,-1.0505,0.6341,-0.0172,-0.1973,-0.3306,0.0844,1.0134,0.1659,1.4001,0.000792,-0.0223,0.0045
2.52,FLIGHT,0.8668,1.4645,-1.0346,0.6251,-0.8945,0.5538,-0.0186,-0.1969,-0.288,0.0765,1.0143,0.1742,1.3967,0.000687,-0.0199,0.004
2.525,FLIGHT,0.8627,1.4671,-0.8803,0.5462,-0.7442,0.4764,-0.0197,-0.1966,-0.2463,0.0679,1.0151,0.177,1.3975,0.000593,-0.0173,0.0035
2.53,FLIGHT,0.8594,1.4693,-0.7316,0.4702,-0.6015,0.404,-0.0207,-0.1963,-0.2064,0.059,1.0159,0.1752,1.4016,0.000513,-0.0148,0.003
2.535,FLIGHT,0.8567,1.4711,-0.5904,0.399,-0.4679,0.3379,-0.0214,-0.1961,-0.1689,0.0502,1.0167,0.1696,1.4083,0.000445,-0.0123,0.0025
2.54,FLIGHT,0.8547,1.4727,-0.4583,0.3341,-0.3442,0.279,-0.022,-0.1959,-0.1342,0.0416,1.0174,0.1612,1.417,0.000389,-0.0101,0.002
2.545,FLIGHT,0.8532,1.4739,-0.336,0.2762,-0.2311,0.2278,-0.0225,-0.1957,-0.1024,0.0337,1.0181,0.1506,1.4269,0.000344,-0.0082,0.0016
2.55,FLIGHT,0.8523,1.475,-0.2242,0.226,-0.1289,0.1845,-0.0228,-0.1956,-0.0738,0.0266,1.0187,0.1385,1.4377,0.000307,-0.0065,0.0013
2.555,FLIGHT,0.8519,1.4758,-0.1231,0.1836,-0.0375,0.1491,-0.023,-0.1955,-0.0484,0.0203,1.0193,0.1253,1.449,0.000278,-0.005,0.001
2.56,FLIGHT,0.852,1.4765,-0.0328,0.149,0.0433,0.1213,-0.0231,-0.1955,-0.0261,0.015,1.0199,0.1116,1.4603,0.000256,-0.0038,0.0008
2.565,FLIGHT,0.8524,1.477,0.047,0.1218,0.1139,0.1007,-0.0231,-0.1954,-0.0069,0.0105,1.0204,0.0977,1.4715,0.00024,-0.0028,0.0006
2.57,FLIGHT,0.8531,1.4775,0.1167,0.1017,0.1748,0.0867,-0.023,-0.1954,0.0094,0.007,1.0209,0.084,1.4824,0.000228,-0.002,0.0004
2.575,FLIGHT,0.8541,1.4779,0.1769,0.0881,0.2266,0.0787,-0.0228,-0.1954,0.0229,0.0043,1.0214,0.0706,1.4926,0.00022,-0.0013,0.0003
2.58,FLIGHT,0.8553,1.4783,0.228,0.0804,0.27,0.076,-0.0226,-0.1954,0.0339,0.0025,1.0219,0.0579,1.5023,0.000214,-0.0008,0.0002
2.585,FLIGHT,0.8568,1.4787,0.2709,0.078,0.3058,0.078,-0.0224,-0.1954,0.0426,0.0013,1.0223,0.0459,1.5112,0.000212,-0.0004,0.0001
2.59,FLIGHT,0.8584,1.4791,0.3062,0.0802,0.3347,0.084,-0.0222,-0.1954,0.0492,0.0008,1.0228,0.0348,1.5193,0.000211,-0.0,0.0
2.595,FLIGHT,0.8601,1.4795,0.3347,0.0863,0.3574,0.0933,-0.0219,-0.1954,0.0539,0.0008,1.0232,0.0245,1.5266,0.000211,0.0002,0.0
2.6,FLIGHT,0.8619,1.48,0.3571,0.0957,0.3746,0.1053,-0.0216,-0.1954,0.057,0.0013,1.0235,0.0153,1.5331,0.000213,0.0004,0.0
2.605,FLIGHT,0.8638,1.4806,0.3741,0.1077,0.3871,0.1194,-0.0213,-0.1953,0.0588,0.0022,1.0239,0.0069,1.5389,0.000215,0.0005,0.0
2.61,FLIGHT,0.8658,1.4812,0.3864,0.1217,0.3955,0.135,-0.021,-0.1953,0.0593,0.0033,1.0243,-0.0004,1.5439,0.000218,0.0006,0.0
2.615,FLIGHT,0.8678,1.4819,0.3947,0.1372,0.4005,0.1516,-0.0207,-0.1953,0.0588,0.0047,1.0246,-0.0069,1.5481,0.000221,0.0007,0.0
2.62,FLIGHT,0.8698,1.4827,0.3995,0.1537,0.4025,0.1688,-0.0204,-0.1953,0.0575,0.0063,1.0249,-0.0125,1.5518,0.000225,0.0007,0.0
2.625,FLIGHT,0.8718,1.4836,0.4015,0.1708,0.4022,0.1862,-0.0201,-0.1952,0.0556,0.0079,1.0252,-0.0173,1.5548,0.000228,0.0007,0.0
2.63,FLIGHT,0.8738,1.4846,0.4011,0.188,0.3999,0.2034,-0.0199,-0.1952,0.0532,0.0096,1.0255,-0.0214,1.5573,0.000231,0.0007,0.0
2.635,FLIGHT,0.8758,1.4856,0.3989,0.205,0.3961,0.2201,-0.0196,-0.1951,0.0504,0.0113,1.0258,-0.0248,1.5593,0.000235,0.0006,0.0
2.64,FLIGHT,0.8778,1.4868,0.3951,0.2216,0.3911,0.2362,-0.0194,-0.195,0.0474,0.013,1.026,-0.0275,1.5609,0.000238,0.0006,0.0
2.645,FLIGHT,0.8797,1.488,0.3901,0.2375,0.3853,0.2513,-0.0192,-0.195,0.0443,0.0146,1.0263,-0.0298,1.5621,0.00024,0.0005,0.0
2.65,FLIGHT,0.8816,1.4893,0.3843,0.2525,0.3789,0.2654,-0.019,-0.1949,0.0411,0.0162,1.0265,-0.0315,1.563,0.000243,0.0005,0.0
2.655,FLIGHT,0.8835,1.4906,0.378,0.2664,0.3721,0.2784,-0.0188,-0.1948,0.038,0.0177,1.0267,-0.0329,1.5637,0.000245,0.0004,0.0
2.66,FLIGHT,0.8854,1.4921,0.3712,0.2792,0.3651,0.2902,-0.0186,-0.1947,0.0349,0.019,1.0269,-0.0339,1.5641,0.000247,0.0004,0.0
2.665,FLIGHT,0.8872,1.4935,0.3643,0.2908,0.358,0.3006,-0.0185,-0.1946,0.0319,0.0203,1.027,-0.0346,1.5644,0.000249,0.0003,0.0
2.67,FLIGHT,0.8889,1.4951,0.3573,0.3011,0.3511,0.3098,-0.0183,-0.1945,0.0291,0.0214,1.0272,-0.0351,1.5646,0.00025,0.0003,0.0
2.675,FLIGHT,0.8907,1.4966,0.3504,0.3102,0.3442,0.3177,-0.0182,-0.1944,0.0265,0.0224,1.0273,-0.0355,1.5647,0.000251,0.0002,0.0
2.68,FLIGHT,0.8924,1.4982,0.3436,0.318,0.3376,0.3243,-0.0181,-0.1942,0.0241,0.0233,1.0274,-0.0356,1.5647,0.000252,0.0002,0.0
2.685,FLIGHT,0.894,1.4999,0.337,0.3245,0.3313,0.3298,-0.018,-0.1941,0.0219,0.0241,1.0275,-0.0357,1.5646,0.000253,0.0001,0.0
2.69,FLIGHT,0.8957,1.5015,0.3307,0.3298,0.3252,0.334,-0.0179,-0.194,0.02,0.0247,1.0276,-0.0357,1.5646,0.000253,0.0001,0.0
2.695,FLIGHT,0.8973,1.5032,0.3247,0.3339,0.3194,0.3371,-0.0178,-0.1939,0.0182,0.0252,1.0277,-0.0357,1.5645,0.000254,0.0001,0.0
2.7,FLIGHT,0.8989,1.5049,0.3189,0.337,0.3139,0.3392,-0.0177,-0.1937,0.0166,0.0256,1.0277,-0.0357,1.5645,0.000254,0.0,0.0
2.705,FLIGHT,0.9004,1.5066,0.3135,0.339,0.3087,0.3403,-0.0176,-0.1936,0.0153,0.026,1.0277,-0.0356,1.5645,0.000254,0.0,0.0
2.71,FLIGHT,0.902,1.5083,0.3083,0.34,0.3037,0.3406,-0.0176,-0.1935,0.0141,0.0262,1.0277,-0.0356,1.5645,0.000254,-0.0,0.0
2.715,FLIGHT,0.9035,1.51,0.3033,0.3402,0.299,0.34,-0.0175,-0.1934,0.0131,0.0263,1.0277,-0.0355,1.5646,0.000254,-0.0,0.0
2.72,FLIGHT,0.905,1.5117,0.2986,0.3396,0.2945,0.3387,-0.0175,-0.1932,0.0122,0.0264,1.0277,-0.0356,1.5648,0.000254,-0.0,0.0
2.725,FLIGHT,0.9064,1.5134,0.2941,0.3382,0.2902,0.3367,-0.0174,-0.1931,0.0115,0.0263,1.0276,-0.0356,1.5649,0.000254,-0.0001,0.0
2.73,FLIGHT,0.9079,1.5151,0.2898,0.3362,0.286,0.3341,-0.0173,-0.193,0.0109,0.0262,1.0275,-0.0357,1.5652,0.000253,-0.0001,0.0
2.735,FLIGHT,0.9093,1.5167,0.2857,0.3336,0.282,0.331,-0.0173,-0.1928,0.0104,0.0261,1.0274,-0.0359,1.5654,0.000253,-0.0001,0.0
2.74,FLIGHT,0.9107,1.5184,0.2816,0.3305,0.278,0.3275,-0.0172,-0.1927,0.01,0.0259,1.0273,-0.0361,1.5658,0.000253,-0.0001,0.0
2.745,FLIGHT,0.9121,1.52,0.2777,0.3269,0.2742,0.3235,-0.0172,-0.1926,0.0097,0.0257,1.0272,-0.0363,1.5661,0.000252,-0.0001,0.0
2.75,FLIGHT,0.9134,1.5216,0.2738,0.3229,0.2704,0.3192,-0.0172,-0.1924,0.0095,0.0254,1.027,-0.0366,1.5666,0.000252,-0.0001,0.0
2.755,FLIGHT,0.9148,1.5232,0.27,0.3186,0.2666,0.3146,-0.0171,-0.1923,0.0093,0.0251,1.0268,-0.037,1.567,0.000251,-0.0001,0.0
2.76,FLIGHT,0.9161,1.5248,0.2662,0.3141,0.2629,0.3098,-0.0171,-0.1922,0.0092,0.0247,1.0266,-0.0373,1.5675,0.000251,-0.0001,0.0
2.765,FLIGHT,0.9174,1.5263,0.2625,0.3092,0.2591,0.3048,-0.017,-0.1921,0.0091,0.0244,1.0264,-0.0377,1.568,0.00025,-0.0001,0.0
2.77,FLIGHT,0.9187,1.5278,0.2587,0.3042,0.2553,0.2997,-0.017,-0.192,0.009,0.024,1.0261,-0.0382,1.5685,0.00025,-0.0001,0.0
2.775,FLIGHT,0.9199,1.5293,0.2549,0.2991,0.2515,0.2944,-0.0169,-0.1918,0.0089,0.0236,1.0259,-0.0386,1.5691,0.000249,-0.0001,0.0
2.78,FLIGHT,0.9212,1.5308,0.2511,0.2938,0.2477,0.289,-0.0169,-0.1917,0.0089,0.0232,1.0256,-0.0391,1.5697,0.000249,-0.0001,0.0
2.785,FLIGHT,0.9224,1.5322,0.2473,0.2884,0.2439,0.2835,-0.0168,-0.1916,0.0088,0.0228,1.0253,-0.0396,1.5702,0.000248,-0.0001,0.0
2.79,FLIGHT,0.9236,1.5336,0.2434,0.2829,0.24,0.278,-0.0168,-0.1915,0.0088,0.0223,1.0249,-0.0401,1.5708,0.000248,-0.0001,0.0
2.795,FLIGHT,0.9248,1.535,0.2395,0.2774,0.236,0.2725,-0.0167,-0.1914,0.0088,0.0219,1.0246,-0.0406,1.5714,0.000247,-0.0001,0.0
2.8,FLIGHT,0.926,1.5363,0.2356,0.2719,0.232,0.2669,-0.0167,-0.1913,0.0087,0.0215,1.0242,-0.0411,1.572,0.000247,-0.0001,0.0
2.805,FLIGHT,0.9271,1.5376,0.2316,0.2664,0.228,0.2614,-0.0167,-0.1912,0.0087,0.021,1.0238,-0.0416,1.5726,0.000246,-0.0001,0.0
2.81,FLIGHT,0.9283,1.5389,0.2276,0.2608,0.224,0.2559,-0.0166,-0.1911,0.0087,0.0206,1.0234,-0.0421,1.5732,0.000245,-0.0001,0.0
2.815,FLIGHT,0.9294,1.5402,0.2235,0.2553,0.2199,0.2504,-0.0166,-0.191,0.0086,0.0202,1.023,-0.0426,1.5738,0.000245,-0.0001,0.0
2.82,FLIGHT,0.9305,1.5414,0.2194,0.2498,0.2158,0.245,-0.0165,-0.1909,0.0085,0.0197,1.0225,-0.0431,1.5744,0.000244,-0.0001,0.0
2.825,FLIGHT,0.9315,1.5426,0.2153,0.2444,0.2116,0.2395,-0.0165,-0.1908,0.0084,0.0193,1.0221,-0.0436,1.5749,0.000244,-0.0001,0.0
2.83,FLIGHT,0.9326,1.5438,0.2112,0.239,0.2075,0.2342,-0.0164,-0.1907,0.0084,0.0189,1.0216,-0.0441,1.5755,0.000243,-0.0001,0.0
2.835,FLIGHT,0.9336,1.545,0.207,0.2336,0.2033,0.2289,-0.0164,-0.1906,0.0083,0.0185,1.0211,-0.0446,1.576,0.000243,-0.0001,0.0
2.84,FLIGHT,0.9346,1.5461,0.2028,0.2283,0.1991,0.2236,-0.0164,-0.1905,0.0082,0.0181,1.0205,-0.0451,1.5766,0.000242,-0.0001,0.0
2.845,FLIGHT,0.9356,1.5472,0.1987,0.2231,0.1949,0.2184,-0.0163,-0.1904,0.0081,0.0176,1.02,-0.0455,1.5771,0.000242,-0.0001,0.0
2.85,FLIGHT,0.9366,1.5483,0.1945,0.2179,0.1908,0.2133,-0.0163,-0.1903,0.0079,0.0172,1.0194,-0.046,1.5776,0.000242,-0.0001,0.0
2.855,FLIGHT,0.9375,1.5494,0.1903,0.2128,0.1866,0.2082,-0.0162,-0.1903,0.0078,0.0168,1.0188,-0.0464,1.5781,0.000241,-0.0001,0.0
2.86,FLIGHT,0.9384,1.5504,0.1862,0.2077,0.1825,0.2032,-0.0162,-0.1902,0.0077,0.0164,1.0182,-0.0468,1.5786,0.000241,-0.0001,0.0
2.865,FLIGHT,0.9393,1.5514,0.182,0.2027,0.1784,0.1983,-0.0162,-0.1901,0.0076,0.016,1.0176,-0.0472,1.5791,0.00024,-0.0001,0.0
2.87,FLIGHT,0.9402,1.5524,0.1779,0.1978,0.1743,0.1934,-0.0161,-0.19,0.0074,0.0157,1.017,-0.0476,1.5795,0.00024,-0.0001,0.0
2.875,FLIGHT,0.9411,1.5533,0.1739,0.1929,0.1702,0.1886,-0.0161,-0.1899,0.0073,0.0153,1.0163,-0.0479,1.58,0.000239,-0.0001,0.0
2.88,FLIGHT,0.9419,1.5543,0.1698,0.1881,0.1662,0.1839,-0.0161,-0.1899,0.0071,0.0149,1.0156,-0.0483,1.5804,0.000239,-0.0001,0.0
2.885,FLIGHT,0.9427,1.5552,0.1658,0.1834,0.1622,0.1792,-0.016,-0.1898,0.007,0.0145,1.0149,-0.0486,1.5808,0.000238,-0.0001,0.0
2.89,FLIGHT,0.9435,1.556,0.1619,0.1788,0.1583,0.1746,-0.016,-0.1897,0.0069,0.0142,1.0142,-0.049,1.5812,0.000238,-0.0001,0.0
2.895,FLIGHT,0.9443,1.5569,0.1579,0.1742,0.1545,0.1701,-0.016,-0.1897,0.0067,0.0138,1.0135,-0.0493,1.5816,0.000237,-0.0001,0.0
2.9,FLIGHT,0.9451,1.5578,0.1541,0.1697,0.1506,0.1657,-0.0159,-0.1896,0.0066,0.0135,1.0127,-0.0496,1.582,0.000237,-0.0001,0.0
2.905,FLIGHT,0.9458,1.5586,0.1503,0.1652,0.1469,0.1613,-0.0159,-0.1895,0.0064,0.0131,1.012,-0.0499,1.5824,0.000236,-0.0001,0.0
2.91,FLIGHT,0.9466,1.5594,0.1465,0.1609,0.1432,0.157,-0.0159,-0.1895,0.0063,0.0128,1.0112,-0.0502,1.5828,0.000236,-0.0001,0.0
2.915,FLIGHT,0.9473,1.5601,0.1428,0.1566,0.1395,0.1528,-0.0158,-0.1894,0.0062,0.0124,1.0104,-0.0505,1.5831,0.000236,-0.0001,0.0
2.92,FLIGHT,0.948,1.5609,0.1392,0.1523,0.136,0.1486,-0.0158,-0.1893,0.006,0.0121,1.0095,-0.0507,1.5835,0.000235,-0.0001,0.0
2.925,FLIGHT,0.9486,1.5616,0.1356,0.1482,0.1324,0.1445,-0.0158,-0.1893,0.0059,0.0118,1.0087,-0.051,1.5838,0.000235,-0.0001,0.0
2.93,FLIGHT,0.9493,1.5623,0.1321,0.1441,0.129,0.1405,-0.0157,-0.1892,0.0058,0.0114,1.0078,-0.0512,1.5841,0.000234,-0.0001,0.0
2.935,FLIGHT,0.9499,1.563,0.1287,0.1401,0.1256,0.1366,-0.0157,-0.1892,0.0057,0.0111,1.007,-0.0515,1.5844,0.000234,-0.0001,0.0
2.94,FLIGHT,0.9505,1.5637,0.1253,0.1362,0.1223,0.1327,-0.0157,-0.1891,0.0055,0.0108,1.0061,-0.0517,1.5848,0.000234,-0.0001,0.0
2.945,FLIGHT,0.9511,1.5644,0.1219,0.1324,0.119,0.1289,-0.0157,-0.1891,0.0054,0.0105,1.0052,-0.0519,1.5851,0.000233,-0.0001,0.0
2.95,FLIGHT,0.9517,1.565,0.1187,0.1286,0.1158,0.1252,-0.0156,-0.189,0.0053,0.0102,1.0043,-0.0522,1.5853,0.000233,-0.0001,0.0
2.955,FLIGHT,0.9523,1.5656,0.1155,0.1249,0.1127,0.1216,-0.0156,-0.189,0.0052,0.0099,1.0033,-0.0524,1.5856,0.000232,-0.0001,0.0
2.96,FLIGHT,0.9529,1.5662,0.1124,0.1213,0.1096,0.1181,-0.0156,-0.1889,0.0051,0.0096,1.0024,-0.0526,1.5859,0.000232,-0.0001,0.0
2.965,FLIGHT,0.9534,1.5668,0.1093,0.1177,0.1066,0.1146,-0.0156,-0.1889,0.005,0.0093,1.0014,-0.0528,1.5862,0.000232,-0.0001,0.0
2.97,FLIGHT,0.9539,1.5674,0.1063,0.1143,0.1037,0.1112,-0.0155,-0.1888,0.0048,0.0091,1.0004,-0.053,1.5865,0.000231,-0.0001,0.0
2.975,STANCE,0.9551,1.5683,0.2172,0.1733,0.4754,0.1689,-0.0154,-0.1888,0.0179,0.0129,0.9996,0.1591,-0.4183,-0.000434,-0.2872,0.0579
2.98,STANCE,0.9587,1.5679,0.5805,-0.029,0.9351,-0.3713,-0.0147,-0.1888,0.1135,-0.0112,0.9988,-0.1136,-0.98,-0.002127,-0.3642,0.075
2.985,STANCE,0.9637,1.564,0.8725,-0.5808,0.8367,-0.8575,-0.0132,-0.1893,0.2433,-0.065,0.9979,-0.4951,-1.3537,-0.003762,-0.2393,0.0516
2.99,STANCE,0.9658,1.5617,0.5389,-0.4596,0.2522,-0.2569,-0.0125,-0.1895,0.1641,-0.0488,0.9978,-0.6558,-1.9074,-0.004243,-0.0088,0.006
2.995,STANCE,0.9675,1.5599,0.4096,-0.4207,0.4565,-0.5755,-0.012,-0.1897,0.1346,-0.0432,0.9981,-0.8796,-2.2786,-0.004101,0.052,0.0041
3.0,STANCE,0.9696,1.5538,0.4014,-1.0521,0.3125,-1.9964,-0.0107,-0.1903,0.2194,-0.0989,0.998,-1.1239,-2.1557,-0.003589,0.1479,0.0036
3.005,STANCE,0.973,1.5448,0.6255,-1.5535,0.9234,-1.933,-0.0089,-0.1911,0.3325,-0.1426,0.9982,-1.4029,-1.8517,-0.003475,-0.1068,0.0248
3.01,STANCE,0.977,1.5325,0.7154,-2.2473,0.5821,-3.056,-0.0064,-0.1922,0.4488,-0.1978,0.998,-1.5353,-1.2582,-0.003854,-0.0078,0.0054
3.015,STANCE,0.9811,1.5179,0.7802,-2.7062,0.7246,-3.0671,-0.0036,-0.1935,0.53,-0.2284,0.9979,-1.5272,-0.6084,-0.004361,-0.0789,0.0201
3.02,STANCE,0.9843,1.5029,0.6695,-2.9177,0.5582,-2.9682,-0.0008,-0.1947,0.5435,-0.2363,0.9979,-1.2959,0.0098,-0.00455,-0.0025,0.0051
3.025,STANCE,0.9865,1.4877,0.5183,-2.9952,0.4144,-3.006,0.0018,-0.1959,0.5298,-0.2337,0.9979,-0.9218,0.573,-0.004601,-0.051,0.0148
3.03,STANCE,0.9877,1.4722,0.319,-3.07,0.2172,-3.0249,0.0042,-0.1971,0.5058,-0.2317,0.9979,-0.4662,1.0683,-0.004629,-0.0252,0.0097
3.035,STANCE,0.9887,1.4575,0.2311,-2.9761,0.141,-2.8993,0.0065,-0.1982,0.4786,-0.2177,0.998,-0.0971,1.3637,-0.004764,0.0003,0.0048
3.04,STANCE,0.9893,1.4433,0.1601,-2.865,0.1294,-2.7396,0.0087,-0.1992,0.4516,-0.2034,0.9981,0.0806,1.4646,-0.004672,0.0324,0.0047
3.045,FLIGHT,0.9896,1.4306,0.0674,-2.622,-0.1559,-2.2415,0.0107,-0.2001,0.4,-0.1817,0.9984,-1.2253,2.5212,-0.004423,0.0766,0.0044
3.05,FLIGHT,0.9876,1.4211,-0.2742,-2.0986,-0.631,-1.5773,0.0117,-0.2008,0.2554,-0.1469,0.9988,-1.1431,2.4447,-0.00391,0.126,0.0039
3.055,FLIGHT,0.9834,1.4147,-0.6803,-1.5116,-1.038,-0.9952,0.0118,-0.2013,0.0869,-0.111,0.9994,-1.0061,2.3276,-0.003187,0.1607,0.0032
3.06,FLIGHT,0.9774,1.411,-1.0544,-0.9652,-1.3622,-0.5076,0.0111,-0.2016,-0.0698,-0.0778,1.0001,-0.8526,2.1999,-0.002326,0.1819,0.0023
3.065,FLIGHT,0.9699,1.4094,-1.3617,-0.4955,-1.6033,-0.1128,0.0098,-0.2018,-0.2017,-0.0477,1.0009,-0.7001,2.075,-0.001387,0.1919,0.0014
3.07,FLIGHT,0.9615,1.4097,-1.5934,-0.1107,-1.7674,0.1963,0.0081,-0.2019,-0.3054,-0.0207,1.0019,-0.5568,1.9589,-0.000422,0.193,0.0004
3.075,FLIGHT,0.9524,1.4113,-1.7514,0.1926,-1.8608,0.4304,0.006,-0.2018,-0.3816,0.0034,1.0028,-0.427,1.8548,0.000468,0.1444,0.0
3.08,FLIGHT,0.943,1.4139,-1.8416,0.4229,-1.8954,0.5989,0.0037,-0.2017,-0.4328,0.0244,1.0038,-0.3121,1.7634,0.001021,0.0804,0.0
3.085,FLIGHT,0.9335,1.4172,-1.875,0.5888,-1.8823,0.7113,0.0013,-0.2014,-0.4627,0.0421,1.0049,-0.2116,1.6844,0.001308,0.0375,0.0
3.09,FLIGHT,0.9242,1.4209,-1.8611,0.6997,-1.8301,0.7772,-0.0011,-0.2012,-0.4746,0.0563,1.0059,-0.1252,1.6172,0.00142,0.0097,0.0
3.095,FLIGHT,0.9153,1.4249,-1.8084,0.7649,-1.7463,0.8054,-0.0034,-0.2008,-0.472,0.067,1.007,-0.0523,1.5613,0.001422,-0.0075,0.0015
3.1,FLIGHT,0.9068,1.4289,-1.7248,0.7929,-1.6382,0.8037,-0.0057,-0.2005,-0.4578,0.0743,1.0081,0.008,1.5158,0.001357,-0.0175,0.0035
3.105,FLIGHT,0.8989,1.4329,-1.6172,0.7915,-1.5121,0.7792,-0.0078,-0.2001,-0.4346,0.0783,1.0091,0.0568,1.4799,0.001255,-0.0227,0.0045
3.11,FLIGHT,0.8917,1.4367,-1.492,0.7677,-1.3737,0.7381,-0.0098,-0.1997,-0.405,0.0795,1.0101,0.095,1.4524,0.001135,-0.0248,0.005
3.115,FLIGHT,0.8852,1.4402,-1.3548,0.7274,-1.2279,0.6857,-0.0116,-0.1993,-0.3708,0.0782,1.0111,0.1239,1.4325,0.00101,-0.0248,0.005
3.12,FLIGHT,0.8794,1.4435,-1.2103,0.676,-1.079,0.6263,-0.0132,-0.199,-0.3339,0.0749,1.012,0.1446,1.4192,0.000889,-0.0236,0.0047
3.125,FLIGHT,0.8744,1.4465,-1.0628,0.6177,-0.9304,0.5636,-0.0146,-0.1986,-0.2958,0.07,1.0129,0.1582,1.4113,0.000776,-0.0217,0.0043
3.13,FLIGHT,0.8701,1.4492,-0.9156,0.5562,-0.7849,0.5006,-0.0158,-0.1983,-0.2575,0.0641,1.0138,0.1657,1.408,0.000673,-0.0193,0.0039
3.135,FLIGHT,0.8665,1.4515,-0.7716,0.4944,-0.6448,0.4397,-0.0169,-0.1981,-0.22,0.0575,1.0146,0.1681,1.4086,0.000583,-0.0168,0.0034
3.14,FLIGHT,0.8636,1.4536,-0.633,0.4346,-0.5119,0.3825,-0.0177,-0.1978,-0.1841,0.0506,1.0154,0.1663,1.4121,0.000505,-0.0143,0.0029
3.145,FLIGHT,0.8614,1.4553,-0.5015,0.3785,-0.3873,0.3303,-0.0184,-0.1976,-0.1503,0.0438,1.0161,0.1612,1.418,0.00044,-0.0119,0.0024
3.15,FLIGHT,0.8598,1.4569,-0.3784,0.3273,-0.2721,0.284,-0.0189,-0.1975,-0.1188,0.0372,1.0168,0.1534,1.4256,0.000385,-0.0098,0.002
3.155,FLIGHT,0.8587,1.4582,-0.2644,0.282,-0.1667,0.2441,-0.0193,-0.1973,-0.0901,0.031,1.0175,0.1437,1.4344,0.000341,-0.0079,0.0016
3.16,FLIGHT,0.8581,1.4593,-0.1602,0.2429,-0.0713,0.2108,-0.0196,-0.1972,-0.0642,0.0255,1.0182,0.1326,1.4441,0.000306,-0.0062,0.0012
3.165,FLIGHT,0.8579,1.4603,-0.0659,0.2103,0.0141,0.184,-0.0197,-0.1971,-0.0412,0.0207,1.0188,0.1205,1.4541,0.000279,-0.0048,0.001
3.17,FLIGHT,0.8582,1.4612,0.0185,0.1842,0.0897,0.1636,-0.0198,-0.197,-0.0211,0.0167,1.0194,0.108,1.4643,0.000257,-0.0037,0.0007
3.175,FLIGHT,0.8588,1.462,0.0932,0.1643,0.1558,0.1492,-0.0198,-0.197,-0.0037,0.0134,1.0199,0.0952,1.4744,0.000242,-0.0027,0.0005
3.18,FLIGHT,0.8597,1.4627,0.1585,0.1504,0.213,0.1404,-0.0197,-0.1969,0.011,0.0108,1.0205,0.0827,1.4841,0.00023,-0.0019,0.0004
3.185,FLIGHT,0.8609,1.4634,0.215,0.1419,0.2617,0.1366,-0.0196,-0.1969,0.0233,0.0089,1.021,0.0704,1.4934,0.000222,-0.0013,0.0003
3.19,FLIGHT,0.8623,1.4641,0.2631,0.1384,0.3028,0.1373,-0.0194,-0.1968,0.0332,0.0077,1.0215,0.0587,1.5021,0.000217,-0.0007,0.0001
