t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
2.175,FLIGHT,0.8944,1.4922,0.3858,0.1429,0.4037,0.1851,-0.0169,-0.1948,0.0559,0.0066,1.0295,-0.0193,1.561,0.000194,-0.0001,0.0
2.18,FLIGHT,0.8964,1.4932,0.4042,0.1892,0.4192,0.2299,-0.0166,-0.1948,0.0532,0.0106,1.0303,-0.0217,1.5614,0.000194,0.0002,0.0
2.185,FLIGHT,0.8986,1.4944,0.4197,0.2335,0.4326,0.2721,-0.0164,-0.1947,0.0502,0.0145,1.0311,-0.0235,1.5615,0.000195,0.0003,0.0
2.19,FLIGHT,0.9008,1.4959,0.4331,0.2752,0.4443,0.3112,-0.0161,-0.1946,0.0471,0.0182,1.0319,-0.025,1.5613,0.000197,0.0005,0.0
2.195,FLIGHT,0.903,1.4976,0.4448,0.3138,0.4546,0.347,-0.0159,-0.1945,0.0441,0.0216,1.0327,-0.0261,1.5611,0.0002,0.0005,0.0
2.2,FLIGHT,0.9053,1.4994,0.4551,0.3492,0.4638,0.3794,-0.0157,-0.1944,0.0413,0.0247,1.0334,-0.0271,1.5608,0.000202,0.0006,0.0
2.205,FLIGHT,0.9077,1.5013,0.4642,0.3812,0.4719,0.4084,-0.0155,-0.1942,0.0387,0.0276,1.0342,-0.028,1.5606,0.000205,0.0006,0.0
2.21,FLIGHT,0.91,1.5034,0.4723,0.4099,0.4791,0.4341,-0.0154,-0.1941,0.0363,0.0301,1.0349,-0.029,1.5605,0.000208,0.0006,0.0
2.215,FLIGHT,0.9124,1.5057,0.4794,0.4353,0.4853,0.4566,-0.0152,-0.1939,0.0341,0.0324,1.0357,-0.0299,1.5606,0.000211,0.0006,0.0
2.22,FLIGHT,0.9149,1.508,0.4855,0.4575,0.4906,0.476,-0.015,-0.1937,0.0322,0.0344,1.0364,-0.0309,1.5607,0.000214,0.0005,0.0
2.225,FLIGHT,0.9173,1.5104,0.4907,0.4767,0.4949,0.4926,-0.0149,-0.1935,0.0305,0.0361,1.0371,-0.032,1.561,0.000216,0.0005,0.0
2.23,FLIGHT,0.9198,1.5129,0.4949,0.4931,0.4982,0.5065,-0.0147,-0.1933,0.029,0.0376,1.0378,-0.0331,1.5615,0.000219,0.0005,0.0
2.235,FLIGHT,0.9223,1.5155,0.4981,0.5068,0.5006,0.5179,-0.0146,-0.1931,0.0277,0.0389,1.0385,-0.0343,1.562,0.000221,0.0004,0.0
2.24,FLIGHT,0.9248,1.5181,0.5003,0.518,0.5018,0.527,-0.0145,-0.1929,0.0265,0.04,1.0391,-0.0356,1.5627,0.000223,0.0004,0.0
2.245,FLIGHT,0.9273,1.5208,0.5015,0.5269,0.5021,0.5339,-0.0144,-0.1927,0.0254,0.0408,1.0398,-0.0369,1.5634,0.000225,0.0004,0.0
2.25,FLIGHT,0.9299,1.5234,0.5016,0.5337,0.5012,0.5388,-0.0142,-0.1925,0.0245,0.0415,1.0404,-0.0383,1.5643,0.000227,0.0003,0.0
2.255,FLIGHT,0.9324,1.5261,0.5007,0.5385,0.4993,0.5419,-0.0141,-0.1923,0.0235,0.042,1.041,-0.0396,1.5652,0.000228,0.0003,0.0
2.26,FLIGHT,0.9348,1.5289,0.4987,0.5414,0.4964,0.5432,-0.014,-0.1921,0.0227,0.0424,1.0416,-0.041,1.5662,0.00023,0.0003,0.0
2.265,FLIGHT,0.9373,1.5316,0.4957,0.5426,0.4925,0.5429,-0.0139,-0.1919,0.0218,0.0426,1.0422,-0.0424,1.5673,0.000231,0.0003,0.0
2.27,FLIGHT,0.9398,1.5343,0.4916,0.5422,0.4876,0.5411,-0.0138,-0.1917,0.021,0.0427,1.0427,-0.0438,1.5683,0.000232,0.0002,0.0
2.275,FLIGHT,0.9422,1.537,0.4866,0.5403,0.4817,0.5379,-0.0137,-0.1915,0.0202,0.0427,1.0432,-0.0452,1.5694,0.000233,0.0002,0.0
2.28,FLIGHT,0.9446,1.5397,0.4807,0.537,0.475,0.5335,-0.0136,-0.1913,0.0194,0.0425,1.0437,-0.0465,1.5706,0.000234,0.0002,0.0
2.285,FLIGHT,0.9469,1.5423,0.4739,0.5325,0.4673,0.5278,-0.0135,-0.191,0.0187,0.0423,1.0442,-0.0479,1.5717,0.000235,0.0001,0.0
2.29,FLIGHT,0.9493,1.5449,0.4662,0.5267,0.4589,0.5211,-0.0134,-0.1908,0.0179,0.0419,1.0447,-0.0491,1.5728,0.000236,0.0001,0.0
2.295,FLIGHT,0.9515,1.5475,0.4577,0.5199,0.4497,0.5133,-0.0133,-0.1906,0.0171,0.0415,1.0451,-0.0504,1.5739,0.000236,0.0001,0.0
2.3,FLIGHT,0.9538,1.5501,0.4485,0.512,0.4399,0.5045,-0.0133,-0.1904,0.0163,0.0409,1.0455,-0.0516,1.5751,0.000237,0.0001,0.0
2.305,FLIGHT,0.9559,1.5526,0.4385,0.5032,0.4294,0.4949,-0.0132,-0.1902,0.0156,0.0403,1.0459,-0.0527,1.5762,0.000237,0.0001,0.0
2.31,FLIGHT,0.958,1.555,0.428,0.4935,0.4183,0.4845,-0.0131,-0.19,0.0148,0.0396,1.0462,-0.0538,1.5773,0.000237,0.0,0.0
2.315,FLIGHT,0.9601,1.5574,0.4169,0.483,0.4067,0.4733,-0.013,-0.1898,0.014,0.0389,1.0465,-0.0548,1.5783,0.000238,0.0,0.0
2.32,FLIGHT,0.9621,1.5597,0.4052,0.4718,0.3946,0.4614,-0.013,-0.1897,0.0133,0.038,1.0468,-0.0558,1.5794,0.000238,0.0,0.0
2.325,FLIGHT,0.9641,1.562,0.3932,0.4599,0.3821,0.4489,-0.0129,-0.1895,0.0125,0.0371,1.0471,-0.0567,1.5804,0.000238,-0.0,0.0
2.33,FLIGHT,0.9659,1.5642,0.3807,0.4474,0.3693,0.4359,-0.0129,-0.1893,0.0118,0.0362,1.0473,-0.0576,1.5814,0.000238,-0.0,0.0
2.335,FLIGHT,0.9677,1.5664,0.3678,0.4343,0.3562,0.4224,-0.0128,-0.1891,0.0111,0.0352,1.0476,-0.0584,1.5824,0.000237,-0.0,0.0
2.34,FLIGHT,0.9695,1.5685,0.3547,0.4207,0.3428,0.4084,-0.0127,-0.1889,0.0104,0.0341,1.0477,-0.0592,1.5834,0.000237,-0.0001,0.0
2.345,FLIGHT,0.9712,1.5705,0.3413,0.4068,0.3292,0.3941,-0.0127,-0.1888,0.0097,0.0331,1.0479,-0.0599,1.5843,0.000237,-0.0001,0.0
2.35,FLIGHT,0.9728,1.5724,0.3277,0.3924,0.3155,0.3794,-0.0127,-0.1886,0.009,0.032,1.048,-0.0605,1.5852,0.000236,-0.0001,0.0
2.355,FLIGHT,0.9743,1.5743,0.314,0.3778,0.3016,0.3645,-0.0126,-0.1885,0.0083,0.0308,1.0481,-0.0611,1.5861,0.000236,-0.0001,0.0
2.36,FLIGHT,0.9758,1.576,0.3001,0.3629,0.2877,0.3494,-0.0126,-0.1883,0.0077,0.0296,1.0482,-0.0617,1.587,0.000235,-0.0001,0.0
2.365,FLIGHT,0.9772,1.5778,0.2863,0.3477,0.2738,0.3341,-0.0125,-0.1882,0.0071,0.0284,1.0482,-0.0622,1.5878,0.000235,-0.0001,0.0
2.37,FLIGHT,0.9785,1.5794,0.2724,0.3325,0.2599,0.3187,-0.0125,-0.1881,0.0065,0.0272,1.0482,-0.0626,1.5886,0.000234,-0.0001,0.0
2.375,FLIGHT,0.9798,1.5809,0.2585,0.3171,0.2461,0.3033,-0.0125,-0.1879,0.0059,0.026,1.0482,-0.063,1.5893,0.000234,-0.0001,0.0
2.38,FLIGHT,0.981,1.5824,0.2447,0.3016,0.2323,0.2878,-0.0125,-0.1878,0.0054,0.0248,1.0481,-0.0634,1.5901,0.000233,-0.0001,0.0
2.385,FLIGHT,0.9821,1.5838,0.2309,0.2862,0.2187,0.2723,-0.0124,-0.1877,0.0049,0.0235,1.048,-0.0637,1.5908,0.000232,-0.0001,0.0
2.39,FLIGHT,0.9832,1.5851,0.2173,0.2707,0.2052,0.2569,-0.0124,-0.1876,0.0044,0.0223,1.0479,-0.064,1.5914,0.000231,-0.0002,0.0
2.395,FLIGHT,0.9842,1.5864,0.2039,0.2554,0.192,0.2416,-0.0124,-0.1875,0.0039,0.0211,1.0478,-0.0642,1.5921,0.000231,-0.0002,0.0
2.4,FLIGHT,0.9851,1.5876,0.1907,0.2401,0.1789,0.2265,-0.0124,-0.1874,0.0035,0.0198,1.0476,-0.0644,1.5927,0.00023,-0.0002,0.0
2.405,FLIGHT,0.986,1.5887,0.1777,0.225,0.1661,0.2115,-0.0124,-0.1873,0.0031,0.0186,1.0474,-0.0646,1.5933,0.000229,-0.0002,0.0
2.41,FLIGHT,0.9868,1.5897,0.1649,0.21,0.1536,0.1967,-0.0123,-0.1872,0.0027,0.0174,1.0472,-0.0647,1.5938,0.000228,-0.0002,0.0
2.415,FLIGHT,0.9875,1.5906,0.1524,0.1953,0.1413,0.1822,-0.0123,-0.1871,0.0023,0.0162,1.0469,-0.0648,1.5943,0.000228,-0.0002,0.0
2.42,FLIGHT,0.9882,1.5915,0.1401,0.1808,0.1293,0.1679,-0.0123,-0.1871,0.002,0.015,1.0466,-0.0648,1.5948,0.000227,-0.0002,0.0
2.425,FLIGHT,0.9888,1.5923,0.1282,0.1665,0.1177,0.1539,-0.0123,-0.187,0.0016,0.0138,1.0463,-0.0648,1.5953,0.000226,-0.0002,0.0
2.43,FLIGHT,0.9894,1.593,0.1166,0.1526,0.1064,0.1402,-0.0123,-0.1869,0.0013,0.0127,1.0459,-0.0648,1.5957,0.000225,-0.0002,0.0
2.435,FLIGHT,0.9899,1.5937,0.1054,0.1389,0.0955,0.1269,-0.0123,-0.1869,0.0011,0.0116,1.0456,-0.0648,1.5961,0.000224,-0.0002,0.0
2.44,FLIGHT,0.9903,1.5943,0.0945,0.1256,0.0849,0.1139,-0.0123,-0.1868,0.0008,0.0105,1.0451,-0.0647,1.5965,0.000223,-0.0002,0.0
2.445,FLIGHT,0.9907,1.5948,0.084,0.1127,0.0747,0.1012,-0.0123,-0.1868,0.0006,0.0094,1.0447,-0.0646,1.5968,0.000223,-0.0002,0.0
2.45,FLIGHT,0.9911,1.5953,0.0738,0.1001,0.0649,0.089,-0.0123,-0.1867,0.0004,0.0084,1.0443,-0.0645,1.5971,0.000222,-0.0002,0.0
2.455,FLIGHT,0.9914,1.5957,0.0641,0.0879,0.0555,0.0772,-0.0123,-0.1867,0.0002,0.0074,1.0438,-0.0643,1.5974,0.000221,-0.0002,0.0
2.46,FLIGHT,0.9916,1.5961,0.0547,0.0761,0.0465,0.0658,-0.0123,-0.1867,0.0,0.0064,1.0433,-0.0641,1.5977,0.00022,-0.0002,0.0
2.465,FLIGHT,0.9918,1.5964,0.0458,0.0648,0.0379,0.0548,-0.0123,-0.1866,-0.0001,0.0054,1.0427,-0.064,1.5979,0.000219,-0.0001,0.0
2.47,FLIGHT,0.992,1.5966,0.0372,0.0538,0.0297,0.0442,-0.0123,-0.1866,-0.0003,0.0045,1.0421,-0.0637,1.5982,0.000219,-0.0001,0.0
2.475,FLIGHT,0.9921,1.5968,0.0291,0.0433,0.022,0.0341,-0.0123,-0.1866,-0.0004,0.0037,1.0416,-0.0635,1.5983,0.000218,-0.0001,0.0
2.48,FLIGHT,0.9922,1.597,0.0213,0.0332,0.0146,0.0244,-0.0123,-0.1866,-0.0005,0.0028,1.0409,-0.0633,1.5985,0.000217,-0.0001,0.0
2.485,FLIGHT,0.9923,1.5971,0.014,0.0236,0.0076,0.0152,-0.0123,-0.1866,-0.0006,0.002,1.0403,-0.063,1.5987,0.000217,-0.0001,0.0
2.49,FLIGHT,0.9923,1.5971,0.0071,0.0144,0.0011,0.0064,-0.0123,-0.1866,-0.0006,0.0012,1.0396,-0.0628,1.5988,0.000216,-0.0001,0.0
2.495,FLIGHT,0.9923,1.5971,0.0006,0.0057,-0.0051,-0.0019,-0.0123,-0.1866,-0.0007,0.0005,1.039,-0.0625,1.5989,0.000215,-0.0001,0.0
2.5,FLIGHT,0.9922,1.5971,-0.0055,-0.0026,-0.0108,-0.0098,-0.0123,-0.1866,-0.0007,-0.0002,1.0382,-0.0622,1.599,0.000215,-0.0001,0.0
2.505,FLIGHT,0.9922,1.597,-0.0112,-0.0104,-0.0162,-0.0172,-0.0123,-0.1866,-0.0007,-0.0008,1.0375,-0.062,1.5991,0.000214,-0.0001,0.0
2.51,FLIGHT,0.9921,1.5969,-0.0165,-0.0178,-0.0211,-0.0242,-0.0123,-0.1866,-0.0007,-0.0014,1.0368,-0.0617,1.5991,0.000214,-0.0001,0.0
2.515,FLIGHT,0.992,1.5968,-0.0215,-0.0247,-0.0257,-0.0307,-0.0123,-0.1866,-0.0007,-0.002,1.036,-0.0614,1.5992,0.000213,-0.0001,0.0
2.52,FLIGHT,0.9918,1.5966,-0.026,-0.0312,-0.0299,-0.0368,-0.0123,-0.1866,-0.0007,-0.0026,1.0352,-0.0611,1.5992,0.000212,-0.0001,0.0
2.525,FLIGHT,0.9917,1.5964,-0.0302,-0.0372,-0.0337,-0.0424,-0.0123,-0.1866,-0.0006,-0.0031,1.0344,-0.0608,1.5992,0.000212,-0.0001,0.0
2.53,FLIGHT,0.9915,1.5962,-0.034,-0.0428,-0.0372,-0.0477,-0.0123,-0.1867,-0.0006,-0.0036,1.0335,-0.0605,1.5992,0.000212,-0.0001,0.0
2.535,FLIGHT,0.9913,1.596,-0.0374,-0.048,-0.0403,-0.0525,-0.0123,-0.1867,-0.0005,-0.004,1.0327,-0.0602,1.5992,0.000211,-0.0001,0.0
2.54,FLIGHT,0.9911,1.5957,-0.0405,-0.0528,-0.0431,-0.0568,-0.0123,-0.1867,-0.0005,-0.0044,1.0318,-0.0599,1.5991,0.000211,-0.0001,0.0
2.545,FLIGHT,0.9909,1.5954,-0.0433,-0.0571,-0.0456,-0.0608,-0.0123,-0.1867,-0.0004,-0.0048,1.0309,-0.0596,1.5991,0.00021,-0.0001,0.0
2.55,FLIGHT,0.9906,1.5951,-0.0457,-0.0611,-0.0477,-0.0644,-0.0124,-0.1868,-0.0003,-0.0051,1.03,-0.0593,1.599,0.00021,-0.0001,0.0
2.555,FLIGHT,0.9904,1.5948,-0.0478,-0.0646,-0.0496,-0.0676,-0.0124,-0.1868,-0.0003,-0.0054,1.0291,-0.059,1.599,0.00021,-0.0001,0.0
2.56,FLIGHT,0.9901,1.5944,-0.0496,-0.0678,-0.0511,-0.0704,-0.0124,-0.1868,-0.0002,-0.0057,1.0281,-0.0587,1.5989,0.000209,-0.0001,0.0
2.565,FLIGHT,0.9899,1.594,-0.0511,-0.0706,-0.0524,-0.0729,-0.0124,-0.1868,-0.0001,-0.0059,1.0272,-0.0584,1.5988,0.000209,-0.0001,0.0
2.57,FLIGHT,0.9896,1.5937,-0.0524,-0.073,-0.0534,-0.075,-0.0124,-0.1869,0.0,-0.0061,1.0262,-0.0582,1.5987,0.000209,-0.0001,0.0
2.575,FLIGHT,0.9893,1.5933,-0.0534,-0.0751,-0.0541,-0.0768,-0.0124,-0.1869,0.0001,-0.0063,1.0252,-0.0579,1.5986,0.000208,-0.0,0.0
2.58,FLIGHT,0.9891,1.5929,-0.0541,-0.0768,-0.0546,-0.0782,-0.0124,-0.1869,0.0002,-0.0064,1.0242,-0.0576,1.5985,0.000208,-0.0,0.0
2.585,FLIGHT,0.9888,1.5925,-0.0545,-0.0783,-0.0549,-0.0794,-0.0123,-0.187,0.0003,-0.0066,1.0232,-0.0574,1.5984,0.000208,-0.0,0.0
2.59,FLIGHT,0.9885,1.5921,-0.0548,-0.0794,-0.0549,-0.0802,-0.0123,-0.187,0.0004,-0.0067,1.0221,-0.0571,1.5983,0.000208,-0.0,0.0
2.595,FLIGHT,0.9883,1.5917,-0.0548,-0.0802,-0.0547,-0.0808,-0.0123,-0.187,0.0005,-0.0067,1.0211,-0.0569,1.5982,0.000208,-0.0,0.0
2.6,FLIGHT,0.988,1.5913,-0.0546,-0.0807,-0.0544,-0.0811,-0.0123,-0.1871,0.0006,-0.0068,1.02,-0.0567,1.5981,0.000208,-0.0,0.0
2.605,FLIGHT,0.9877,1.5909,-0.0543,-0.081,-0.0538,-0.0811,-0.0123,-0.1871,0.0007,-0.0068,1.0189,-0.0565,1.598,0.000208,-0.0,0.0
2.61,FLIGHT,0.9874,1.5905,-0.0537,-0.081,-0.0531,-0.0809,-0.0123,-0.1871,0.0008,-0.0068,1.0178,-0.0562,1.5978,0.000207,-0.0,0.0
2.615,FLIGHT,0.9872,1.5901,-0.053,-0.0807,-0.0522,-0.0804,-0.0123,-0.1872,0.0009,-0.0068,1.0167,-0.056,1.5977,0.000207,-0.0,0.0
2.62,FLIGHT,0.9869,1.5897,-0.0521,-0.0802,-0.0512,-0.0797,-0.0123,-0.1872,0.001,-0.0068,1.0156,-0.0558,1.5976,0.000207,-0.0,0.0
2.625,FLIGHT,0.9867,1.5893,-0.0511,-0.0795,-0.0501,-0.0788,-0.0123,-0.1872,0.0011,-0.0067,1.0145,-0.0557,1.5975,0.000207,-0.0,0.0
2.63,FLIGHT,0.9864,1.5889,-0.0499,-0.0786,-0.0488,-0.0778,-0.0123,-0.1873,0.0012,-0.0067,1.0133,-0.0555,1.5973,0.000207,-0.0,0.0
2.635,FLIGHT,0.9862,1.5885,-0.0486,-0.0776,-0.0474,-0.0765,-0.0123,-0.1873,0.0013,-0.0066,1.0122,-0.0553,1.5972,0.000207,0.0,0.0
2.64,FLIGHT,0.9859,1.5881,-0.0472,-0.0763,-0.0459,-0.0751,-0.0123,-0.1873,0.0014,-0.0065,1.011,-0.0552,1.5971,0.000207,0.0,0.0
2.645,FLIGHT,0.9857,1.5878,-0.0457,-0.0749,-0.0443,-0.0735,-0.0123,-0.1874,0.0015,-0.0063,1.0098,-0.055,1.597,0.000207,0.0,0.0
2.65,FLIGHT,0.9855,1.5874,-0.0441,-0.0733,-0.0427,-0.0718,-0.0123,-0.1874,0.0016,-0.0062,1.0086,-0.0549,1.5968,0.000207,0.0,0.0
2.655,FLIGHT,0.9853,1.5871,-0.0425,-0.0715,-0.041,-0.0699,-0.0123,-0.1874,0.0017,-0.0061,1.0074,-0.0548,1.5967,0.000207,0.0,0.0
2.66,FLIGHT,0.9851,1.5867,-0.0407,-0.0697,-0.0392,-0.068,-0.0123,-0.1875,0.0017,-0.0059,1.0062,-0.0547,1.5966,0.000208,0.0,0.0
2.665,FLIGHT,0.9849,1.5864,-0.039,-0.0677,-0.0373,-0.0659,-0.0123,-0.1875,0.0018,-0.0058,1.0049,-0.0546,1.5965,0.000208,0.0,0.0
2.67,FLIGHT,0.9847,1.586,-0.0371,-0.0656,-0.0354,-0.0637,-0.0122,-0.1875,0.0019,-0.0056,1.0037,-0.0545,1.5964,0.000208,0.0,0.0
2.675,FLIGHT,0.9845,1.5857,-0.0352,-0.0635,-0.0335,-0.0615,-0.0122,-0.1875,0.0019,-0.0054,1.0024,-0.0544,1.5962,0.000208,0.0,0.0
2.68,FLIGHT,0.9844,1.5854,-0.0333,-0.0612,-0.0316,-0.0592,-0.0122,-0.1876,0.002,-0.0052,1.0012,-0.0543,1.5961,0.000208,0.0,0.0
2.685,FLIGHT,0.9842,1.5851,-0.0314,-0.0589,-0.0296,-0.0568,-0.0122,-0.1876,0.002,-0.005,0.9999,-0.0542,1.596,0.000208,0.0,0.0
2.69,STANCE,0.9854,1.5859,0.1891,0.1009,0.6879,0.1765,-0.0121,-0.1875,0.0219,0.007,0.9989,0.0812,-0.4258,-0.000562,-0.3387,0.0683
2.695,STANCE,0.9909,1.5849,0.8417,-0.1443,1.0056,-0.3694,-0.0109,-0.1877,0.1775,-0.0224,0.9981,-0.3457,-0.9477,-0.002554,-0.3194,0.0664
2.7,STANCE,0.9928,1.5846,0.4847,-0.0605,0.1036,0.0943,-0.0105,-0.1877,0.0992,-0.0106,0.9981,-0.468,-1.5849,-0.003199,-0.0179,0.0068
2.705,STANCE,0.9938,1.5844,0.3066,-0.0728,0.3717,-0.2783,-0.0103,-0.1878,0.0674,-0.0098,0.9983,-0.692,-2.0936,-0.003089,0.047,0.0031
2.71,STANCE,0.9966,1.5804,0.4875,-0.6565,0.5735,-1.8165,-0.0093,-0.1882,0.181,-0.0635,0.9984,-1.0753,-2.1857,-0.002719,0.1397,0.0027
2.715,STANCE,1.0014,1.572,0.8507,-1.3649,1.2766,-2.0976,-0.0072,-0.189,0.348,-0.1263,0.9984,-1.5205,-1.9876,-0.002374,-0.0209,0.0065
2.72,STANCE,1.0087,1.5582,1.2892,-2.3533,1.5604,-3.2187,-0.0039,-0.1902,0.5723,-0.2054,0.9983,-1.9607,-1.4163,-0.002651,-0.0716,0.017
2.725,STANCE,1.0154,1.5429,1.2949,-2.8705,1.2148,-3.0702,-0.0005,-0.1915,0.6523,-0.2362,0.9983,-2.095,-0.8567,-0.002727,0.0146,0.0027
2.73,STANCE,1.0211,1.5274,1.1576,-3.0692,0.9981,-3.2721,0.0028,-0.1927,0.6607,-0.2394,0.9983,-1.9959,-0.3164,-0.002796,-0.026,0.008
2.735,STANCE,1.0254,1.5108,0.9284,-3.245,0.7137,-3.297,0.006,-0.194,0.648,-0.2412,0.9984,-1.6849,0.2665,-0.002941,-0.0308,0.0091
2.74,STANCE,1.0278,1.4943,0.6175,-3.2807,0.2714,-3.3173,0.0089,-0.1952,0.5982,-0.235,0.9985,-1.1931,0.7743,-0.002979,0.0191,0.003
2.745,STANCE,1.0287,1.4784,0.3086,-3.1878,0.0255,-3.1101,0.0114,-0.1963,0.5286,-0.2224,0.9986,-0.632,1.1543,-0.002898,0.036,0.0029
2.75,STANCE,1.0285,1.4634,0.0655,-3.0569,-0.027,-2.8393,0.0136,-0.1974,0.4649,-0.209,0.9989,-0.1496,1.3969,-0.002689,0.0271,0.0027
2.755,STANCE,1.0282,1.4493,-0.0229,-2.8824,-0.0648,-2.7562,0.0156,-0.1983,0.4243,-0.1924,0.9992,0.0566,1.4566,-0.002465,0.0561,0.0025
2.76,FLIGHT,1.0271,1.4369,-0.1882,-2.5672,-0.6035,-1.9603,0.0172,-0.1992,0.3464,-0.17,0.9997,-1.3175,2.5993,-0.002094,0.1084,0.0021
2.765,FLIGHT,1.0219,1.4301,-0.8249,-1.6876,-1.4847,-0.7964,0.0172,-0.1997,0.0878,-0.1234,1.0005,-1.1221,2.4317,-0.001383,0.1722,0.0014
2.77,FLIGHT,1.0126,1.4285,-1.5546,-0.702,-2.173,0.1388,0.0156,-0.2,-0.2062,-0.0704,1.0015,-0.8326,2.1925,-0.000417,0.2097,0.0004
2.775,FLIGHT,1.0006,1.431,-2.1606,0.1415,-2.617,0.8012,0.0128,-0.2,-0.453,-0.018,1.0028,-0.5398,1.9538,0.000567,0.1589,0.0
2.78,FLIGHT,0.9868,1.4361,-2.566,0.7592,-2.8365,1.2056,0.0093,-0.1998,-0.6241,0.0299,1.0042,-0.2854,1.748,0.001173,0.0881,0.0
2.785,FLIGHT,0.9725,1.4427,-2.7713,1.1451,-2.8731,1.395,0.0055,-0.1994,-0.719,0.0694,1.0056,-0.0831,1.586,0.001486,0.0404,0.0
2.79,FLIGHT,0.9583,1.4498,-2.8056,1.3313,-2.7708,1.4215,0.0016,-0.1989,-0.7494,0.0978,1.0071,0.0662,1.4681,0.001605,0.0094,0.0
2.795,FLIGHT,0.945,1.4567,-2.7072,1.3624,-2.5713,1.3345,-0.002,-0.1984,-0.7307,0.1142,1.0086,0.1683,1.3897,0.0016,-0.0099,0.002
2.8,FLIGHT,0.9327,1.463,-2.5147,1.2839,-2.3108,1.1768,-0.0053,-0.1978,-0.678,0.1193,1.01,0.2311,1.344,0.00152,-0.0212,0.0042
2.805,FLIGHT,0.9219,1.4684,-2.2625,1.1358,-2.0185,0.9824,-0.0082,-0.1973,-0.6045,0.1149,1.0114,0.2631,1.3236,0.001397,-0.027,0.0054
2.81,FLIGHT,0.9126,1.4728,-1.9783,0.951,-1.7164,0.7769,-0.0107,-0.1968,-0.5207,0.1035,1.0128,0.2722,1.3219,0.001255,-0.0293,0.0059
2.815,FLIGHT,0.9047,1.4762,-1.6839,0.7544,-1.4205,0.5788,-0.0127,-0.1964,-0.4342,0.0879,1.014,0.2648,1.333,0.001108,-0.0291,0.0058
2.82,FLIGHT,0.8983,1.4786,-1.3948,0.5639,-1.1417,0.3999,-0.0143,-0.1961,-0.3504,0.0703,1.0152,0.2466,1.3524,0.000966,-0.0276,0.0055
2.825,FLIGHT,0.8933,1.4802,-1.1217,0.3914,-0.8865,0.2473,-0.0155,-0.1959,-0.2729,0.0527,1.0164,0.2217,1.3762,0.000834,-0.0252,0.005
2.83,FLIGHT,0.8894,1.4812,-0.8713,0.2439,-0.6585,0.1243,-0.0164,-0.1958,-0.2036,0.0364,1.0175,0.1935,1.4018,0.000715,-0.0224,0.0045
2.835,FLIGHT,0.8866,1.4815,-0.6472,0.1248,-0.4587,0.0312,-0.017,-0.1957,-0.1435,0.0224,1.0185,0.1644,1.4271,0.000611,-0.0194,0.0039
2.84,FLIGHT,0.8848,1.4815,-0.4504,0.0347,-0.2865,-0.0333,-0.0173,-0.1957,-0.0928,0.011,1.0195,0.1362,1.4509,0.000521,-0.0165,0.0033
2.845,FLIGHT,0.8837,1.4812,-0.2807,-0.0278,-0.1403,-0.072,-0.0175,-0.1957,-0.0512,0.0024,1.0205,0.1098,1.4723,0.000445,-0.0137,0.0027
2.85,FLIGHT,0.8833,1.4808,-0.1363,-0.0651,-0.0176,-0.0882,-0.0175,-0.1957,-0.0179,-0.0036,1.0215,0.086,1.491,0.000383,-0.0111,0.0022
2.855,FLIGHT,0.8835,1.4804,-0.0149,-0.0806,0.0842,-0.0856,-0.0174,-0.1957,0.0079,-0.0071,1.0224,0.0651,1.5069,0.000334,-0.0089,0.0018
2.86,FLIGHT,0.8842,1.48,0.086,-0.0776,0.168,-0.0678,-0.0172,-0.1958,0.0273,-0.0086,1.0233,0.0472,1.5199,0.000294,-0.0069,0.0014
2.865,FLIGHT,0.8852,1.4797,0.1692,-0.0598,0.2365,-0.0381,-0.017,-0.1958,0.0412,-0.0083,1.0242,0.0322,1.5304,0.000264,-0.0053,0.0011
2.87,FLIGHT,0.8865,1.4796,0.2373,-0.0304,0.2924,0.0001,-0.0167,-0.1959,0.0506,-0.0067,1.0251,0.0198,1.5386,0.000241,-0.0039,0.0008
2.875,FLIGHT,0.8881,1.4797,0.293,0.0074,0.3379,0.0443,-0.0164,-0.1959,0.0564,-0.0041,1.026,0.0098,1.5447,0.000224,-0.0028,0.0006
2.88,FLIGHT,0.8899,1.4801,0.3384,0.0511,0.375,0.092,-0.0161,-0.1959,0.0594,-0.0008,1.0269,0.0018,1.5493,0.000212,-0.0019,0.0004
2.885,FLIGHT,0.8918,1.4807,0.3754,0.0982,0.4054,0.1414,-0.0158,-0.1958,0.0602,0.0029,1.0277,-0.0045,1.5524,0.000204,-0.0012,0.0002
2.89,FLIGHT,0.8939,1.4815,0.4059,0.1469,0.4306,0.1908,-0.0155,-0.1958,0.0595,0.007,1.0286,-0.0094,1.5546,0.000199,-0.0007,0.0001
2.895,FLIGHT,0.8961,1.4826,0.431,0.1957,0.4516,0.2391,-0.0152,-0.1957,0.0578,0.0111,1.0295,-0.0131,1.5559,0.000197,-0.0003,0.0001
2.9,FLIGHT,0.8984,1.4839,0.4521,0.2435,0.4694,0.2854,-0.015,-0.1957,0.0554,0.0152,1.0303,-0.0161,1.5566,0.000196,0.0,0.0
