t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
15.145,FLIGHT,0.9794,1.5725,0.0562,0.0488,0.0561,0.0479,-0.0114,-0.1887,0.004,0.0038,1.0115,-0.0474,0.0162,0.000213,-0.0002,0.0
15.15,FLIGHT,0.9797,1.5728,0.056,0.0478,0.0558,0.047,-0.0114,-0.1887,0.0041,0.0037,1.0113,-0.0476,0.0161,0.000212,-0.0001,0.0
15.155,FLIGHT,0.98,1.573,0.0557,0.0469,0.0554,0.0461,-0.0114,-0.1887,0.0042,0.0036,1.0111,-0.0478,0.016,0.000212,-0.0001,0.0
15.16,FLIGHT,0.9802,1.5732,0.0553,0.046,0.0549,0.0453,-0.0114,-0.1886,0.0042,0.0036,1.0109,-0.0479,0.016,0.000211,-0.0001,0.0
15.165,FLIGHT,0.9805,1.5734,0.0549,0.0452,0.0544,0.0445,-0.0113,-0.1886,0.0042,0.0035,1.0106,-0.0481,0.0159,0.000211,-0.0,0.0
15.17,FLIGHT,0.9808,1.5737,0.0543,0.0444,0.0538,0.0437,-0.0113,-0.1886,0.0042,0.0034,1.0103,-0.0482,0.0158,0.000211,-0.0,0.0
15.175,FLIGHT,0.981,1.5739,0.0538,0.0436,0.0532,0.0429,-0.0113,-0.1886,0.0042,0.0034,1.01,-0.0483,0.0157,0.000211,-0.0,0.0
15.18,FLIGHT,0.9813,1.5741,0.0531,0.0428,0.0526,0.0422,-0.0113,-0.1886,0.0042,0.0033,1.0097,-0.0485,0.0156,0.000211,-0.0,0.0
15.185,FLIGHT,0.9816,1.5743,0.0525,0.0421,0.0519,0.0414,-0.0113,-0.1886,0.0042,0.0032,1.0094,-0.0486,0.0155,0.000211,-0.0,0.0
15.19,FLIGHT,0.9818,1.5745,0.0518,0.0413,0.0512,0.0407,-0.0112,-0.1885,0.0042,0.0032,1.009,-0.0487,0.0154,0.000211,-0.0,0.0
15.195,FLIGHT,0.9821,1.5747,0.0511,0.0406,0.0505,0.0399,-0.0112,-0.1885,0.0041,0.0031,1.0086,-0.0488,0.0153,0.000211,0.0,0.0
15.2,FLIGHT,0.9823,1.5749,0.0504,0.0398,0.0497,0.0392,-0.0112,-0.1885,0.0041,0.0031,1.0082,-0.0489,0.0153,0.000211,0.0,0.0
15.205,FLIGHT,0.9826,1.5751,0.0497,0.0391,0.049,0.0385,-0.0112,-0.1885,0.0041,0.003,1.0078,-0.049,0.0152,0.000211,0.0,0.0
15.21,FLIGHT,0.9828,1.5753,0.0489,0.0384,0.0483,0.0377,-0.0112,-0.1885,0.004,0.0029,1.0074,-0.0491,0.0151,0.000211,0.0,0.0
15.215,FLIGHT,0.9831,1.5755,0.0482,0.0377,0.0475,0.037,-0.0111,-0.1885,0.004,0.0029,1.0069,-0.0492,0.015,0.000211,0.0,0.0
15.22,FLIGHT,0.9833,1.5757,0.0475,0.037,0.0468,0.0363,-0.0111,-0.1885,0.0039,0.0028,1.0065,-0.0493,0.0149,0.000211,0.0,0.0
15.225,FLIGHT,0.9835,1.5758,0.0467,0.0362,0.0461,0.0356,-0.0111,-0.1884,0.0039,0.0028,1.006,-0.0494,0.0148,0.000211,0.0,0.0
15.23,FLIGHT,0.9838,1.576,0.046,0.0355,0.0453,0.0349,-0.0111,-0.1884,0.0039,0.0027,1.0055,-0.0495,0.0148,0.000211,0.0,0.0
15.235,FLIGHT,0.984,1.5762,0.0453,0.0349,0.0446,0.0342,-0.0111,-0.1884,0.0038,0.0027,1.0049,-0.0496,0.0147,0.000211,0.0,0.0
15.24,FLIGHT,0.9842,1.5764,0.0445,0.0342,0.0439,0.0336,-0.011,-0.1884,0.0038,0.0026,1.0044,-0.0497,0.0146,0.000211,0.0,0.0
15.245,FLIGHT,0.9844,1.5765,0.0438,0.0335,0.0432,0.0329,-0.011,-0.1884,0.0037,0.0026,1.0038,-0.0497,0.0145,0.000211,0.0,0.0
15.25,FLIGHT,0.9846,1.5767,0.0431,0.0328,0.0425,0.0322,-0.011,-0.1884,0.0037,0.0025,1.0033,-0.0498,0.0145,0.000211,0.0,0.0
15.255,FLIGHT,0.9848,1.5769,0.0424,0.0322,0.0417,0.0316,-0.011,-0.1884,0.0036,0.0025,1.0027,-0.0499,0.0144,0.000211,0.0,0.0
15.26,FLIGHT,0.9851,1.577,0.0417,0.0315,0.0411,0.0309,-0.011,-0.1883,0.0036,0.0024,1.002,-0.05,0.0143,0.000211,0.0,0.0
15.265,FLIGHT,0.9853,1.5772,0.041,0.0309,0.0404,0.0303,-0.0109,-0.1883,0.0035,0.0024,1.0014,-0.0501,0.0143,0.000211,0.0,0.0
15.27,FLIGHT,0.9855,1.5773,0.0403,0.0303,0.0397,0.0297,-0.0109,-0.1883,0.0035,0.0023,1.0008,-0.0502,0.0142,0.000211,0.0,0.0
15.275,FLIGHT,0.9857,1.5775,0.0396,0.0296,0.039,0.0291,-0.0109,-0.1883,0.0034,0.0023,1.0001,-0.0502,0.0142,0.000211,0.0,0.0
15.28,STANCE,0.9861,1.5779,0.087,0.0893,0.2192,0.227,-0.0109,-0.1883,0.0043,0.0072,0.9995,0.1246,-0.2778,-4.7e-05,-0.1585,0.0318
15.285,STANCE,0.9879,1.5789,0.289,0.1483,0.5005,0.0789,-0.0107,-0.1882,0.0343,0.0104,0.999,-0.0804,-0.918,-0.001097,-0.2385,0.0488
15.29,STANCE,0.9909,1.5779,0.5027,-0.118,0.7352,-0.4162,-0.01,-0.1883,0.1107,-0.0157,0.9984,-0.4277,-1.414,-0.002224,-0.2344,0.0491
15.295,STANCE,0.9936,1.5762,0.4749,-0.2332,0.0655,-0.0159,-0.0092,-0.1885,0.1213,-0.0253,0.9981,-0.7371,-1.88,-0.003075,-0.0444,0.012
15.3,STANCE,0.9931,1.5767,0.0875,-0.0085,-0.1145,0.0777,-0.0094,-0.1885,0.0176,-0.0016,0.9982,-0.8545,-2.374,-0.003002,0.052,0.003
15.305,STANCE,0.9931,1.5762,0.0292,-0.0849,0.1006,-0.29,-0.0094,-0.1885,0.017,-0.0079,0.9984,-1.0453,-2.5688,-0.002662,0.0793,0.0027
15.31,STANCE,0.9942,1.5726,0.1752,-0.5714,0.3069,-1.2353,-0.0086,-0.1888,0.1111,-0.0524,0.9984,-1.2548,-2.373,-0.002553,-0.0367,0.0099
15.315,STANCE,0.9961,1.5656,0.3195,-1.1333,0.3233,-1.4688,-0.0073,-0.1895,0.2161,-0.102,0.9983,-1.3781,-1.925,-0.002908,-0.0514,0.0132
15.32,STANCE,0.9971,1.558,0.2343,-1.3959,0.136,-1.5079,-0.0061,-0.1901,0.2372,-0.1225,0.9983,-1.2752,-1.4423,-0.002963,0.0176,0.003
15.325,STANCE,0.9973,1.5501,0.0893,-1.5354,-0.0776,-1.6789,-0.0049,-0.1908,0.23,-0.1319,0.9982,-1.0197,-0.9031,-0.003079,-0.0605,0.0152
15.33,STANCE,0.9964,1.5417,-0.105,-1.6283,-0.2806,-1.6397,-0.004,-0.1915,0.2068,-0.1373,0.9982,-0.644,-0.3359,-0.00343,-0.0611,0.0156
15.335,STANCE,0.9947,1.534,-0.2724,-1.5483,-0.4311,-1.44,-0.0032,-0.1922,0.1642,-0.1288,0.9981,-0.2322,0.1342,-0.003622,-0.0115,0.0059
15.34,STANCE,0.9923,1.5276,-0.4104,-1.3508,-0.4728,-1.0872,-0.0028,-0.1927,0.1103,-0.1112,0.9982,0.1326,0.4519,-0.003603,0.0099,0.0036
15.345,STANCE,0.9903,1.5235,-0.3903,-0.9654,-0.2966,-0.5571,-0.0026,-0.193,0.0602,-0.079,0.9985,0.2928,0.4983,-0.00359,-0.0079,0.0052
15.35,STANCE,0.9894,1.5219,-0.2332,-0.5015,-0.0642,-0.1081,-0.0025,-0.1932,0.0254,-0.0409,0.999,0.2377,0.3229,-0.003681,-0.0255,0.0088
15.355,STANCE,0.9896,1.522,-0.0455,-0.1287,0.1134,0.1389,-0.0025,-0.1932,0.0093,-0.0105,0.9997,0.1622,0.1734,-0.00381,-0.0235,0.0085
15.36,STANCE,0.9905,1.523,0.1109,0.097,0.2304,0.2385,-0.0025,-0.1931,0.0078,0.0078,1.0005,0.0974,0.0806,-0.003892,-0.0074,0.0054
15.365,FLIGHT,0.9916,1.5245,0.1726,0.2365,0.123,0.3842,-0.0025,-0.193,0.0001,0.0192,1.0013,-0.3364,0.273,-0.003847,0.0316,0.0038
15.37,FLIGHT,0.9916,1.5269,0.0549,0.4126,-0.0833,0.5698,-0.0028,-0.1928,-0.0473,0.0342,1.0021,-0.2931,0.2329,-0.003582,0.0725,0.0036
15.375,FLIGHT,0.9908,1.5301,-0.1015,0.5706,-0.2349,0.6922,-0.0034,-0.1925,-0.0994,0.0481,1.0029,-0.2339,0.1808,-0.003142,0.1016,0.0031
15.38,FLIGHT,0.9894,1.5337,-0.2318,0.6792,-0.3297,0.7516,-0.0042,-0.1922,-0.1393,0.0583,1.0037,-0.1777,0.1318,-0.002583,0.1204,0.0026
15.385,FLIGHT,0.9876,1.5375,-0.3186,0.7338,-0.3766,0.7604,-0.0051,-0.1919,-0.1631,0.0641,1.0044,-0.1315,0.0918,-0.001951,0.1313,0.002
15.39,FLIGHT,0.9857,1.5412,-0.3638,0.7424,-0.3879,0.7332,-0.0059,-0.1915,-0.1725,0.066,1.0052,-0.0966,0.0615,-0.00128,0.1362,0.0013
15.395,FLIGHT,0.9838,1.5448,-0.3759,0.7174,-0.375,0.6835,-0.0068,-0.1912,-0.1709,0.0648,1.0059,-0.0718,0.04,-0.000595,0.1371,0.0006
15.4,FLIGHT,0.9819,1.5481,-0.3647,0.6705,-0.3461,0.6221,-0.0076,-0.1909,-0.1619,0.0614,1.0065,-0.0551,0.0257,8.3e-05,0.1253,0.0
15.405,FLIGHT,0.9803,1.551,-0.3364,0.6126,-0.306,0.558,-0.0083,-0.1906,-0.1482,0.0567,1.0071,-0.0452,0.017,0.000574,0.0743,0.0
15.41,FLIGHT,0.9789,1.5536,-0.2996,0.5503,-0.265,0.4941,-0.009,-0.1904,-0.1323,0.0515,1.0076,-0.0395,0.012,0.000851,0.0386,0.0
15.415,FLIGHT,0.9777,1.556,-0.2605,0.4883,-0.2255,0.4337,-0.0095,-0.1902,-0.1162,0.046,1.0081,-0.0364,0.0093,0.00098,0.0149,0.0
15.42,FLIGHT,0.9766,1.558,-0.2221,0.4292,-0.1887,0.3783,-0.01,-0.19,-0.1007,0.0406,1.0086,-0.035,0.0081,0.001014,-0.0,0.0
15.425,FLIGHT,0.9758,1.5598,-0.1861,0.3749,-0.1551,0.3287,-0.0104,-0.1898,-0.0863,0.0356,1.009,-0.0345,0.0077,0.00099,-0.009,0.0018
15.43,FLIGHT,0.9751,1.5613,-0.1531,0.3261,-0.1251,0.285,-0.0107,-0.1897,-0.0733,0.0311,1.0094,-0.0348,0.0079,0.000931,-0.0139,0.0028
15.435,FLIGHT,0.9745,1.5626,-0.1235,0.283,-0.0984,0.2469,-0.011,-0.1895,-0.0618,0.027,1.0098,-0.0354,0.0085,0.000855,-0.0162,0.0032
15.44,FLIGHT,0.9741,1.5638,-0.0971,0.2454,-0.0749,0.2141,-0.0112,-0.1894,-0.0516,0.0233,1.0101,-0.0362,0.0092,0.000772,-0.0167,0.0033
15.445,FLIGHT,0.9738,1.5648,-0.0739,0.2129,-0.0545,0.186,-0.0114,-0.1893,-0.0428,0.0202,1.0104,-0.0371,0.01,0.00069,-0.016,0.0032
15.45,FLIGHT,0.9735,1.5656,-0.0536,0.1851,-0.0367,0.1621,-0.0116,-0.1893,-0.0352,0.0175,1.0107,-0.0381,0.0108,0.000613,-0.0147,0.0029
15.455,FLIGHT,0.9734,1.5664,-0.0361,0.1614,-0.0214,0.1419,-0.0117,-0.1892,-0.0286,0.0151,1.0109,-0.039,0.0115,0.000543,-0.0131,0.0026
15.46,FLIGHT,0.9733,1.5671,-0.0209,0.1414,-0.0083,0.125,-0.0118,-0.1891,-0.0231,0.0131,1.0111,-0.04,0.0122,0.000482,-0.0113,0.0023
15.465,FLIGHT,0.9733,1.5676,-0.0079,0.1246,0.0029,0.1108,-0.0119,-0.1891,-0.0183,0.0115,1.0113,-0.0408,0.0129,0.00043,-0.0095,0.0019
15.47,FLIGHT,0.9733,1.5682,0.0033,0.1105,0.0125,0.099,-0.012,-0.189,-0.0143,0.0101,1.0114,-0.0416,0.0134,0.000387,-0.0079,0.0016
15.475,FLIGHT,0.9734,1.5686,0.0127,0.0988,0.0205,0.0892,-0.012,-0.189,-0.0109,0.0089,1.0115,-0.0424,0.0139,0.000351,-0.0065,0.0013
15.48,FLIGHT,0.9735,1.5691,0.0208,0.089,0.0273,0.0811,-0.0121,-0.1889,-0.0081,0.0079,1.0116,-0.0431,0.0144,0.000321,-0.0053,0.0011
15.485,FLIGHT,0.9737,1.5694,0.0275,0.081,0.033,0.0744,-0.0121,-0.1889,-0.0057,0.0071,1.0117,-0.0437,0.0147,0.000297,-0.0043,0.0009
15.49,FLIGHT,0.9739,1.5698,0.0331,0.0743,0.0377,0.0689,-0.0121,-0.1889,-0.0038,0.0064,1.0118,-0.0443,0.015,0.000278,-0.0034,0.0007
15.495,FLIGHT,0.9741,1.5701,0.0378,0.0688,0.0416,0.0643,-0.0121,-0.1889,-0.0021,0.0058,1.0118,-0.0448,0.0153,0.000263,-0.0027,0.0005
15.5,FLIGHT,0.9743,1.5704,0.0417,0.0642,0.0448,0.0605,-0.0121,-0.1888,-0.0008,0.0054,1.0118,-0.0452,0.0155,0.000251,-0.0021,0.0004
15.505,FLIGHT,0.9745,1.5707,0.0448,0.0605,0.0474,0.0574,-0.0121,-0.1888,0.0003,0.005,1.0118,-0.0456,0.0156,0.000242,-0.0017,0.0003
15.51,FLIGHT,0.9748,1.571,0.0474,0.0574,0.0494,0.0549,-0.0121,-0.1888,0.0012,0.0047,1.0118,-0.046,0.0157,0.000234,-0.0013,0.0003
15.515,FLIGHT,0.975,1.5713,0.0494,0.0548,0.051,0.0527,-0.0121,-0.1888,0.0019,0.0044,1.0117,-0.0464,0.0158,0.000229,-0.001,0.0002
15.52,FLIGHT,0.9753,1.5716,0.051,0.0527,0.0522,0.0509,-0.0121,-0.1887,0.0025,0.0042,1.0116,-0.0467,0.0159,0.000224,-0.0008,0.0002
15.525,FLIGHT,0.9755,1.5718,0.0522,0.0509,0.0531,0.0494,-0.0121,-0.1887,0.003,0.004,1.0115,-0.0469,0.0159,0.000221,-0.0006,0.0001
15.53,FLIGHT,0.9758,1.572,0.053,0.0493,0.0537,0.0481,-0.012,-0.1887,0.0034,0.0039,1.0114,-0.0472,0.0159,0.000218,-0.0004,0.0001
15.535,FLIGHT,0.9761,1.5723,0.0537,0.048,0.0541,0.0469,-0.012,-0.1887,0.0036,0.0038,1.0113,-0.0474,0.0159,0.000216,-0.0003,0.0001
15.54,FLIGHT,0.9763,1.5725,0.054,0.0469,0.0543,0.0459,-0.012,-0.1887,0.0039,0.0036,1.0111,-0.0476,0.0159,0.000215,-0.0002,0.0
15.545,FLIGHT,0.9766,1.5727,0.0542,0.0459,0.0543,0.045,-0.012,-0.1886,0.004,0.0035,1.0109,-0.0478,0.0158,0.000214,-0.0002,0.0
15.55,FLIGHT,0.9769,1.573,0.0542,0.0449,0.0542,0.0442,-0.012,-0.1886,0.0042,0.0035,1.0107,-0.048,0.0158,0.000213,-0.0001,0.0
15.555,FLIGHT,0.9772,1.5732,0.0541,0.0441,0.054,0.0434,-0.0119,-0.1886,0.0043,0.0034,1.0105,-0.0482,0.0157,0.000213,-0.0001,0.0
15.56,FLIGHT,0.9774,1.5734,0.0539,0.0433,0.0536,0.0426,-0.0119,-0.1886,0.0043,0.0033,1.0103,-0.0483,0.0157,0.000212,-0.0001,0.0
15.565,FLIGHT,0.9777,1.5736,0.0536,0.0426,0.0532,0.0419,-0.0119,-0.1886,0.0044,0.0033,1.01,-0.0485,0.0156,0.000212,-0.0,0.0
15.57,FLIGHT,0.978,1.5738,0.0532,0.0419,0.0528,0.0412,-0.0119,-0.1886,0.0044,0.0032,1.0097,-0.0486,0.0155,0.000212,-0.0,0.0
15.575,FLIGHT,0.9782,1.574,0.0527,0.0412,0.0523,0.0406,-0.0118,-0.1885,0.0044,0.0031,1.0094,-0.0488,0.0155,0.000212,-0.0,0.0
15.58,FLIGHT,0.9785,1.5742,0.0522,0.0405,0.0517,0.0399,-0.0118,-0.1885,0.0044,0.0031,1.0091,-0.0489,0.0154,0.000211,-0.0,0.0
15.585,FLIGHT,0.9787,1.5744,0.0516,0.0398,0.0511,0.0392,-0.0118,-0.1885,0.0044,0.003,1.0087,-0.049,0.0153,0.000211,-0.0,0.0
15.59,FLIGHT,0.979,1.5746,0.051,0.0392,0.0505,0.0386,-0.0118,-0.1885,0.0043,0.003,1.0084,-0.0491,0.0152,0.000211,0.0,0.0
15.595,FLIGHT,0.9792,1.5748,0.0504,0.0385,0.0498,0.0379,-0.0118,-0.1885,0.0043,0.0029,1.008,-0.0492,0.0151,0.000211,0.0,0.0
15.6,FLIGHT,0.9795,1.575,0.0498,0.0379,0.0492,0.0373,-0.0117,-0.1885,0.0043,0.0029,1.0076,-0.0493,0.0151,0.000211,0.0,0.0
15.605,FLIGHT,0.9797,1.5752,0.0491,0.0372,0.0485,0.0366,-0.0117,-0.1885,0.0042,0.0028,1.0072,-0.0494,0.015,0.000212,0.0,0.0
15.61,FLIGHT,0.98,1.5754,0.0484,0.0366,0.0478,0.036,-0.0117,-0.1884,0.0042,0.0028,1.0068,-0.0495,0.0149,0.000212,0.0,0.0
15.615,FLIGHT,0.9802,1.5755,0.0477,0.0359,0.0471,0.0354,-0.0117,-0.1884,0.0041,0.0027,1.0063,-0.0496,0.0148,0.000212,0.0,0.0
15.62,FLIGHT,0.9804,1.5757,0.0471,0.0353,0.0464,0.0347,-0.0117,-0.1884,0.0041,0.0027,1.0058,-0.0497,0.0148,0.000212,0.0,0.0
15.625,FLIGHT,0.9807,1.5759,0.0464,0.0347,0.0458,0.0341,-0.0116,-0.1884,0.0041,0.0026,1.0053,-0.0498,0.0147,0.000212,0.0,0.0
15.63,FLIGHT,0.9809,1.5761,0.0457,0.034,0.0451,0.0335,-0.0116,-0.1884,0.004,0.0026,1.0048,-0.0499,0.0146,0.000212,0.0,0.0
15.635,FLIGHT,0.9811,1.5762,0.045,0.0334,0.0444,0.0328,-0.0116,-0.1884,0.004,0.0025,1.0043,-0.05,0.0145,0.000212,0.0,0.0
15.64,FLIGHT,0.9813,1.5764,0.0443,0.0328,0.0437,0.0322,-0.0116,-0.1884,0.0039,0.0025,1.0038,-0.0501,0.0145,0.000212,0.0,0.0
15.645,FLIGHT,0.9816,1.5765,0.0436,0.0322,0.043,0.0316,-0.0116,-0.1884,0.0039,0.0024,1.0032,-0.0502,0.0144,0.000212,0.0,0.0
15.65,FLIGHT,0.9818,1.5767,0.0429,0.0315,0.0423,0.031,-0.0115,-0.1883,0.0038,0.0024,1.0026,-0.0502,0.0143,0.000212,0.0,0.0
15.655,FLIGHT,0.982,1.5769,0.0423,0.0309,0.0417,0.0304,-0.0115,-0.1883,0.0038,0.0023,1.002,-0.0503,0.0143,0.000212,0.0,0.0
15.66,FLIGHT,0.9822,1.577,0.0416,0.0303,0.041,0.0298,-0.0115,-0.1883,0.0037,0.0023,1.0014,-0.0504,0.0142,0.000212,0.0,0.0
15.665,FLIGHT,0.9824,1.5772,0.0409,0.0298,0.0403,0.0292,-0.0115,-0.1883,0.0037,0.0022,1.0008,-0.0505,0.0142,0.000212,0.0,0.0
15.67,FLIGHT,0.9826,1.5773,0.0403,0.0292,0.0397,0.0287,-0.0115,-0.1883,0.0036,0.0022,1.0001,-0.0506,0.0141,0.000212,0.0,0.0
15.675,STANCE,0.9831,1.5778,0.086,0.0866,0.2149,0.2185,-0.0114,-0.1883,0.0045,0.0069,0.9995,0.1341,-0.2774,-4.3e-05,-0.1567,0.0314
15.68,STANCE,0.9848,1.5787,0.286,0.1383,0.4975,0.0625,-0.0112,-0.1882,0.0351,0.0094,0.9991,-0.0654,-0.918,-0.001081,-0.236,0.0483
15.685,STANCE,0.9878,1.5775,0.4917,-0.1485,0.6886,-0.5056,-0.0105,-0.1883,0.1127,-0.0186,0.9984,-0.4045,-1.4092,-0.002191,-0.2149,0.0452
15.69,STANCE,0.9904,1.5756,0.464,-0.2782,0.0677,-0.0568,-0.0098,-0.1885,0.1253,-0.0296,0.9981,-0.7098,-1.8717,-0.003043,-0.0653,0.0161
15.695,STANCE,0.99,1.5759,0.0874,-0.0458,-0.1091,0.0482,-0.0099,-0.1885,0.0227,-0.005,0.9982,-0.829,-2.3701,-0.003123,0.0194,0.0031
15.7,STANCE,0.9899,1.5753,0.0326,-0.1155,0.1059,-0.3172,-0.0098,-0.1886,0.0218,-0.0107,0.9983,-1.0202,-2.5679,-0.002927,0.054,0.0029
15.705,STANCE,0.9906,1.5712,0.1157,-0.6172,0.3352,-1.0336,-0.0091,-0.1889,0.106,-0.0563,0.9983,-1.2019,-2.3658,-0.002648,-0.0428,0.0112
15.71,STANCE,0.9924,1.5646,0.279,-1.1104,0.3501,-1.3065,-0.0079,-0.1895,0.2051,-0.1002,0.9983,-1.33,-1.9489,-0.003009,-0.0575,0.0145
15.715,STANCE,0.9933,1.5569,0.2121,-1.3998,0.091,-1.6445,-0.0067,-0.1902,0.2332,-0.1233,0.9982,-1.2367,-1.4534,-0.003046,0.0022,0.003
15.72,STANCE,0.9936,1.5488,0.0985,-1.5538,0.0052,-1.5778,-0.0055,-0.1909,0.2341,-0.134,0.9982,-0.9994,-0.9033,-0.003246,-0.0415,0.0115
15.725,STANCE,0.9928,1.5404,-0.0946,-1.6397,-0.2104,-1.5819,-0.0045,-0.1916,0.2101,-0.1387,0.9981,-0.6291,-0.3356,-0.003478,-0.0503,0.0135
15.73,STANCE,0.9911,1.5326,-0.2733,-1.5732,-0.4516,-1.4886,-0.0037,-0.1923,0.1672,-0.1312,0.9981,-0.2175,0.1437,-0.003695,-0.0248,0.0087
15.735,STANCE,0.9887,1.526,-0.4122,-1.3757,-0.4545,-1.0842,-0.0033,-0.1928,0.1132,-0.1134,0.9981,0.1443,0.4644,-0.003781,-0.0288,0.0095
15.74,STANCE,0.9868,1.522,-0.3766,-0.9677,-0.2743,-0.5456,-0.003,-0.1932,0.0629,-0.0793,0.9985,0.2962,0.5029,-0.003945,-0.0398,0.0119
15.745,STANCE,0.986,1.5204,-0.2138,-0.4936,-0.0425,-0.095,-0.003,-0.1933,0.0279,-0.0403,0.999,0.2385,0.3233,-0.004178,-0.0507,0.0143
15.75,STANCE,0.9863,1.5206,-0.0252,-0.1179,0.1335,0.1504,-0.003,-0.1933,0.0117,-0.0097,0.9997,0.1624,0.1725,-0.004419,-0.0427,0.013
15.755,STANCE,0.9873,1.5217,0.1304,0.1074,0.2487,0.2478,-0.0029,-0.1932,0.0101,0.0085,1.0005,0.0977,0.0798,-0.004582,-0.0214,0.0089
15.76,FLIGHT,0.9887,1.523,0.2388,0.2113,0.3155,0.2641,-0.0028,-0.1931,0.0165,0.0169,1.0013,-0.3059,0.2528,-0.004622,0.0059,0.0046
15.765,FLIGHT,0.9897,1.5248,0.206,0.3233,0.1053,0.4531,-0.0029,-0.1929,-0.0056,0.0263,1.002,-0.2951,0.2395,-0.004468,0.0536,0.0045
15.77,FLIGHT,0.9898,1.5274,0.0665,0.4715,-0.0688,0.5987,-0.0032,-0.1927,-0.0532,0.0391,1.0028,-0.2487,0.1978,-0.004106,0.0896,0.0041
15.775,FLIGHT,0.9891,1.5307,-0.076,0.595,-0.1911,0.6863,-0.0038,-0.1924,-0.0977,0.0503,1.0036,-0.1956,0.1512,-0.003591,0.1146,0.0036
15.78,FLIGHT,0.988,1.5342,-0.1849,0.6728,-0.2642,0.7211,-0.0045,-0.1921,-0.1293,0.0578,1.0044,-0.1482,0.1099,-0.002975,0.1304,0.003
15.785,FLIGHT,0.9865,1.5378,-0.2535,0.7048,-0.2979,0.7152,-0.0053,-0.1918,-0.1465,0.0615,1.0051,-0.1105,0.0771,-0.002298,0.1393,0.0023
15.79,FLIGHT,0.985,1.5413,-0.2867,0.6996,-0.3031,0.6816,-0.0061,-0.1915,-0.1518,0.062,1.0058,-0.0826,0.0529,-0.001591,0.143,0.0016
15.795,FLIGHT,0.9835,1.5446,-0.2931,0.6682,-0.2894,0.6315,-0.0068,-0.1912,-0.1483,0.06,1.0065,-0.063,0.0359,-0.000874,0.1431,0.0009
15.8,FLIGHT,0.9822,1.5476,-0.281,0.6206,-0.2642,0.5733,-0.0075,-0.1909,-0.1391,0.0563,1.0071,-0.05,0.0246,-0.000164,0.1409,0.0002
15.805,FLIGHT,0.9809,1.5503,-0.2562,0.5653,-0.2294,0.5146,-0.0081,-0.1907,-0.1265,0.0518,1.0077,-0.0425,0.0179,0.000448,0.0953,0.0
15.81,FLIGHT,0.9799,1.5528,-0.2239,0.5084,-0.1937,0.4577,-0.0086,-0.1905,-0.1123,0.0469,1.0082,-0.0386,0.0143,0.00081,0.0522,0.0
15.815,FLIGHT,0.979,1.5549,-0.1901,0.4529,-0.1602,0.4044,-0.0091,-0.1903,-0.0981,0.0419,1.0087,-0.0367,0.0125,0.000994,0.0233,0.0
15.82,FLIGHT,0.9783,1.5568,-0.1578,0.4008,-0.1299,0.356,-0.0095,-0.1901,-0.0847,0.0372,1.0091,-0.0359,0.0117,0.00106,0.0047,0.0
15.825,FLIGHT,0.9777,1.5585,-0.128,0.3532,-0.1027,0.3127,-0.0098,-0.1899,-0.0724,0.0329,1.0095,-0.0358,0.0115,0.001053,-0.0067,0.0013
15.83,FLIGHT,0.9772,1.56,-0.1013,0.3105,-0.0787,0.2746,-0.0101,-0.1898,-0.0615,0.0289,1.0099,-0.0362,0.0116,0.001001,-0.0132,0.0026
15.835,FLIGHT,0.9769,1.5612,-0.0775,0.2729,-0.0575,0.2413,-0.0104,-0.1897,-0.0518,0.0253,1.0102,-0.0367,0.012,0.000926,-0.0165,0.0033
15.84,FLIGHT,0.9766,1.5624,-0.0566,0.24,-0.0391,0.2125,-0.0106,-0.1896,-0.0433,0.0222,1.0105,-0.0374,0.0125,0.00084,-0.0176,0.0035
15.845,FLIGHT,0.9765,1.5634,-0.0383,0.2114,-0.0231,0.1876,-0.0107,-0.1895,-0.036,0.0195,1.0108,-0.0382,0.013,0.000752,-0.0173,0.0035
15.85,FLIGHT,0.9764,1.5643,-0.0225,0.1868,-0.0093,0.1664,-0.0109,-0.1894,-0.0296,0.0171,1.0111,-0.0389,0.0135,0.000669,-0.0161,0.0032
15.855,FLIGHT,0.9764,1.565,-0.0088,0.1656,0.0026,0.1482,-0.011,-0.1893,-0.0241,0.0151,1.0113,-0.0397,0.014,0.000592,-0.0145,0.0029
15.86,FLIGHT,0.9764,1.5658,0.003,0.1476,0.0128,0.1327,-0.0111,-0.1893,-0.0194,0.0133,1.0115,-0.0404,0.0145,0.000524,-0.0127,0.0025
15.865,FLIGHT,0.9765,1.5664,0.0131,0.1323,0.0214,0.1197,-0.0111,-0.1892,-0.0154,0.0119,1.0116,-0.0411,0.0149,0.000465,-0.0108,0.0022
15.87,FLIGHT,0.9766,1.567,0.0216,0.1193,0.0287,0.1086,-0.0112,-0.1892,-0.0121,0.0106,1.0118,-0.0418,0.0153,0.000415,-0.0091,0.0018
15.875,FLIGHT,0.9768,1.5675,0.0289,0.1083,0.0348,0.0993,-0.0112,-0.1891,-0.0092,0.0095,1.0119,-0.0424,0.0156,0.000374,-0.0075,0.0015
