t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
7.275,FLIGHT,0.8937,1.5192,0.263,0.2746,0.2598,0.2724,-0.0206,-0.1923,0.0143,0.0208,1.0408,-0.0359,1.7154,0.000245,0.0001,0.0
7.28,FLIGHT,0.895,1.5205,0.2593,0.272,0.256,0.2695,-0.0206,-0.1922,0.0139,0.0206,1.0412,-0.0365,1.7161,0.000246,0.0001,0.0
7.285,FLIGHT,0.8962,1.5219,0.2555,0.2691,0.252,0.2663,-0.0205,-0.1921,0.0135,0.0205,1.0415,-0.0372,1.7169,0.000246,0.0001,0.0
7.29,FLIGHT,0.8975,1.5232,0.2515,0.2658,0.2479,0.2628,-0.0204,-0.192,0.0132,0.0202,1.0418,-0.0378,1.7176,0.000247,0.0001,0.0
7.295,FLIGHT,0.8987,1.5245,0.2474,0.2624,0.2437,0.2591,-0.0204,-0.1919,0.0128,0.02,1.0421,-0.0383,1.7183,0.000247,0.0,0.0
7.3,FLIGHT,0.8999,1.5258,0.2432,0.2587,0.2394,0.2553,-0.0203,-0.1918,0.0125,0.0198,1.0423,-0.0388,1.7191,0.000247,0.0,0.0
7.305,FLIGHT,0.9011,1.5271,0.2389,0.2548,0.2351,0.2512,-0.0202,-0.1917,0.0121,0.0195,1.0425,-0.0394,1.7197,0.000247,0.0,0.0
7.31,FLIGHT,0.9023,1.5283,0.2347,0.2508,0.2308,0.2471,-0.0202,-0.1916,0.0118,0.0192,1.0427,-0.0398,1.7204,0.000247,-0.0,0.0
7.315,FLIGHT,0.9034,1.5295,0.2303,0.2466,0.2265,0.2428,-0.0201,-0.1915,0.0115,0.0189,1.0429,-0.0403,1.7211,0.000247,-0.0,0.0
7.32,FLIGHT,0.9045,1.5307,0.226,0.2423,0.2222,0.2384,-0.0201,-0.1914,0.0113,0.0186,1.0431,-0.0407,1.7217,0.000247,-0.0,0.0
7.325,FLIGHT,0.9056,1.5319,0.2217,0.2379,0.2179,0.2339,-0.02,-0.1913,0.011,0.0183,1.0432,-0.0412,1.7223,0.000247,-0.0,0.0
7.33,FLIGHT,0.9067,1.5331,0.2175,0.2334,0.2137,0.2294,-0.02,-0.1912,0.0108,0.018,1.0433,-0.0416,1.723,0.000247,-0.0,0.0
7.335,FLIGHT,0.9078,1.5342,0.2133,0.2289,0.2095,0.2249,-0.0199,-0.1912,0.0105,0.0176,1.0434,-0.042,1.7236,0.000246,-0.0001,0.0
7.34,FLIGHT,0.9088,1.5353,0.2091,0.2244,0.2053,0.2203,-0.0199,-0.1911,0.0103,0.0173,1.0435,-0.0424,1.7241,0.000246,-0.0001,0.0
7.345,FLIGHT,0.9098,1.5364,0.2049,0.2198,0.2013,0.2157,-0.0198,-0.191,0.0101,0.017,1.0435,-0.0427,1.7247,0.000246,-0.0001,0.0
7.35,FLIGHT,0.9108,1.5375,0.2009,0.2152,0.1973,0.2111,-0.0198,-0.1909,0.0099,0.0166,1.0435,-0.0431,1.7253,0.000245,-0.0001,0.0
7.355,FLIGHT,0.9118,1.5385,0.1969,0.2106,0.1933,0.2065,-0.0197,-0.1908,0.0098,0.0163,1.0435,-0.0434,1.7258,0.000245,-0.0001,0.0
7.36,FLIGHT,0.9128,1.5395,0.1929,0.2061,0.1894,0.202,-0.0197,-0.1907,0.0096,0.0159,1.0435,-0.0438,1.7264,0.000245,-0.0001,0.0
7.365,FLIGHT,0.9137,1.5405,0.189,0.2015,0.1856,0.1975,-0.0196,-0.1907,0.0094,0.0156,1.0434,-0.0441,1.7269,0.000244,-0.0001,0.0
7.37,FLIGHT,0.9146,1.5415,0.1852,0.197,0.1819,0.193,-0.0196,-0.1906,0.0093,0.0152,1.0433,-0.0444,1.7274,0.000244,-0.0001,0.0
7.375,FLIGHT,0.9155,1.5425,0.1815,0.1925,0.1782,0.1886,-0.0195,-0.1905,0.0092,0.0149,1.0432,-0.0447,1.7279,0.000243,-0.0001,0.0
7.38,FLIGHT,0.9164,1.5434,0.1779,0.1881,0.1746,0.1842,-0.0195,-0.1904,0.009,0.0145,1.0431,-0.045,1.7284,0.000243,-0.0001,0.0
7.385,FLIGHT,0.9173,1.5443,0.1743,0.1838,0.1711,0.1799,-0.0194,-0.1904,0.0089,0.0142,1.043,-0.0453,1.7289,0.000242,-0.0001,0.0
7.39,FLIGHT,0.9181,1.5452,0.1708,0.1794,0.1677,0.1756,-0.0194,-0.1903,0.0088,0.0139,1.0428,-0.0456,1.7294,0.000242,-0.0001,0.0
7.395,FLIGHT,0.9189,1.5461,0.1673,0.1752,0.1643,0.1714,-0.0193,-0.1902,0.0087,0.0135,1.0426,-0.0459,1.7299,0.000242,-0.0001,0.0
7.4,FLIGHT,0.9198,1.5469,0.164,0.171,0.161,0.1673,-0.0193,-0.1902,0.0086,0.0132,1.0424,-0.0461,1.7303,0.000241,-0.0001,0.0
7.405,FLIGHT,0.9205,1.5477,0.1607,0.1669,0.1578,0.1633,-0.0193,-0.1901,0.0085,0.0129,1.0422,-0.0464,1.7308,0.000241,-0.0001,0.0
7.41,FLIGHT,0.9213,1.5485,0.1575,0.1629,0.1546,0.1593,-0.0192,-0.19,0.0084,0.0126,1.0419,-0.0467,1.7312,0.00024,-0.0001,0.0
7.415,FLIGHT,0.9221,1.5493,0.1543,0.1589,0.1515,0.1554,-0.0192,-0.19,0.0083,0.0122,1.0416,-0.0469,1.7316,0.00024,-0.0001,0.0
7.42,FLIGHT,0.9228,1.5501,0.1512,0.155,0.1485,0.1516,-0.0191,-0.1899,0.0083,0.0119,1.0413,-0.0471,1.732,0.000239,-0.0001,0.0
7.425,FLIGHT,0.9236,1.5508,0.1482,0.1512,0.1456,0.1479,-0.0191,-0.1899,0.0082,0.0116,1.041,-0.0474,1.7324,0.000239,-0.0001,0.0
7.43,FLIGHT,0.9243,1.5516,0.1453,0.1475,0.1427,0.1442,-0.0191,-0.1898,0.0081,0.0113,1.0407,-0.0476,1.7328,0.000239,-0.0001,0.0
7.435,FLIGHT,0.925,1.5523,0.1424,0.1439,0.1399,0.1406,-0.019,-0.1898,0.008,0.0111,1.0403,-0.0478,1.7332,0.000238,-0.0001,0.0
7.44,FLIGHT,0.9257,1.553,0.1396,0.1403,0.1372,0.1371,-0.019,-0.1897,0.008,0.0108,1.0399,-0.0481,1.7336,0.000238,-0.0001,0.0
7.445,FLIGHT,0.9264,1.5537,0.1369,0.1368,0.1345,0.1337,-0.0189,-0.1897,0.0079,0.0105,1.0395,-0.0483,1.734,0.000238,-0.0001,0.0
7.45,FLIGHT,0.927,1.5543,0.1342,0.1334,0.1318,0.1304,-0.0189,-0.1896,0.0078,0.0102,1.0391,-0.0485,1.7344,0.000237,-0.0001,0.0
7.455,FLIGHT,0.9277,1.555,0.1316,0.1301,0.1293,0.1271,-0.0189,-0.1896,0.0078,0.01,1.0386,-0.0487,1.7347,0.000237,-0.0001,0.0
7.46,FLIGHT,0.9283,1.5556,0.129,0.1268,0.1268,0.124,-0.0188,-0.1895,0.0077,0.0097,1.0382,-0.0489,1.7351,0.000237,-0.0001,0.0
7.465,FLIGHT,0.929,1.5562,0.1265,0.1237,0.1243,0.1209,-0.0188,-0.1895,0.0077,0.0095,1.0377,-0.0491,1.7354,0.000236,-0.0001,0.0
7.47,FLIGHT,0.9296,1.5568,0.1241,0.1206,0.1219,0.1179,-0.0187,-0.1894,0.0076,0.0092,1.0372,-0.0493,1.7357,0.000236,-0.0001,0.0
7.475,FLIGHT,0.9302,1.5574,0.1217,0.1176,0.1196,0.1149,-0.0187,-0.1894,0.0075,0.009,1.0367,-0.0495,1.7361,0.000236,-0.0001,0.0
7.48,FLIGHT,0.9308,1.558,0.1194,0.1146,0.1173,0.112,-0.0187,-0.1893,0.0075,0.0087,1.0361,-0.0497,1.7364,0.000235,-0.0001,0.0
7.485,FLIGHT,0.9314,1.5585,0.1171,0.1118,0.1151,0.1093,-0.0186,-0.1893,0.0074,0.0085,1.0356,-0.0499,1.7367,0.000235,-0.0001,0.0
7.49,FLIGHT,0.9319,1.559,0.1149,0.109,0.1129,0.1065,-0.0186,-0.1892,0.0074,0.0083,1.035,-0.05,1.737,0.000235,-0.0001,0.0
7.495,FLIGHT,0.9325,1.5596,0.1127,0.1063,0.1108,0.1039,-0.0186,-0.1892,0.0073,0.0081,1.0344,-0.0502,1.7373,0.000234,-0.0001,0.0
7.5,FLIGHT,0.933,1.5601,0.1106,0.1036,0.1087,0.1013,-0.0185,-0.1892,0.0072,0.0079,1.0338,-0.0504,1.7376,0.000234,-0.0001,0.0
7.505,FLIGHT,0.9336,1.5606,0.1085,0.1011,0.1067,0.0988,-0.0185,-0.1891,0.0072,0.0077,1.0331,-0.0506,1.7379,0.000234,-0.0001,0.0
7.51,FLIGHT,0.9341,1.5611,0.1065,0.0986,0.1047,0.0963,-0.0184,-0.1891,0.0071,0.0075,1.0325,-0.0507,1.7382,0.000234,-0.0001,0.0
7.515,FLIGHT,0.9346,1.5615,0.1045,0.0961,0.1027,0.094,-0.0184,-0.1891,0.0071,0.0073,1.0318,-0.0509,1.7385,0.000233,-0.0,0.0
7.52,FLIGHT,0.9351,1.562,0.1025,0.0937,0.1008,0.0917,-0.0184,-0.189,0.007,0.0071,1.0311,-0.051,1.7387,0.000233,-0.0,0.0
7.525,FLIGHT,0.9356,1.5625,0.1006,0.0914,0.0989,0.0894,-0.0183,-0.189,0.0069,0.0069,1.0304,-0.0512,1.739,0.000233,-0.0,0.0
7.53,FLIGHT,0.9361,1.5629,0.0988,0.0892,0.0971,0.0872,-0.0183,-0.1889,0.0069,0.0067,1.0297,-0.0514,1.7393,0.000233,-0.0,0.0
7.535,FLIGHT,0.9366,1.5633,0.0969,0.087,0.0953,0.0851,-0.0183,-0.1889,0.0068,0.0065,1.0289,-0.0515,1.7395,0.000232,-0.0,0.0
7.54,FLIGHT,0.9371,1.5638,0.0952,0.0849,0.0936,0.083,-0.0182,-0.1889,0.0068,0.0064,1.0282,-0.0517,1.7398,0.000232,-0.0,0.0
7.545,FLIGHT,0.9375,1.5642,0.0934,0.0828,0.0919,0.081,-0.0182,-0.1889,0.0067,0.0062,1.0274,-0.0518,1.74,0.000232,-0.0,0.0
7.55,FLIGHT,0.938,1.5646,0.0917,0.0808,0.0902,0.079,-0.0182,-0.1888,0.0066,0.0061,1.0266,-0.052,1.7402,0.000232,-0.0,0.0
7.555,FLIGHT,0.9384,1.565,0.09,0.0789,0.0885,0.0771,-0.0181,-0.1888,0.0066,0.0059,1.0258,-0.0521,1.7405,0.000232,-0.0,0.0
7.56,FLIGHT,0.9389,1.5653,0.0884,0.077,0.0869,0.0753,-0.0181,-0.1888,0.0065,0.0058,1.025,-0.0523,1.7407,0.000231,-0.0,0.0
7.565,FLIGHT,0.9393,1.5657,0.0868,0.0751,0.0853,0.0735,-0.0181,-0.1887,0.0065,0.0056,1.0241,-0.0524,1.7409,0.000231,-0.0,0.0
7.57,FLIGHT,0.9397,1.5661,0.0852,0.0733,0.0838,0.0717,-0.018,-0.1887,0.0064,0.0055,1.0232,-0.0525,1.7412,0.000231,-0.0,0.0
7.575,FLIGHT,0.9401,1.5664,0.0836,0.0716,0.0823,0.07,-0.018,-0.1887,0.0063,0.0053,1.0224,-0.0527,1.7414,0.000231,-0.0,0.0
7.58,FLIGHT,0.9406,1.5668,0.0821,0.0699,0.0808,0.0684,-0.018,-0.1887,0.0063,0.0052,1.0215,-0.0528,1.7416,0.000231,-0.0,0.0
7.585,FLIGHT,0.941,1.5671,0.0806,0.0682,0.0793,0.0668,-0.018,-0.1886,0.0062,0.0051,1.0206,-0.0529,1.7418,0.000231,-0.0,0.0
7.59,FLIGHT,0.9413,1.5674,0.0792,0.0666,0.0779,0.0652,-0.0179,-0.1886,0.0061,0.0049,1.0196,-0.0531,1.742,0.00023,-0.0,0.0
7.595,FLIGHT,0.9417,1.5678,0.0778,0.0651,0.0765,0.0637,-0.0179,-0.1886,0.0061,0.0048,1.0187,-0.0532,1.7422,0.00023,-0.0,0.0
7.6,FLIGHT,0.9421,1.5681,0.0763,0.0636,0.0751,0.0623,-0.0179,-0.1886,0.006,0.0047,1.0177,-0.0533,1.7424,0.00023,-0.0,0.0
7.605,FLIGHT,0.9425,1.5684,0.075,0.0621,0.0737,0.0608,-0.0178,-0.1885,0.0059,0.0046,1.0168,-0.0535,1.7426,0.00023,-0.0,0.0
7.61,FLIGHT,0.9428,1.5687,0.0736,0.0607,0.0724,0.0594,-0.0178,-0.1885,0.0059,0.0045,1.0158,-0.0536,1.7428,0.00023,-0.0,0.0
7.615,FLIGHT,0.9432,1.569,0.0723,0.0593,0.0711,0.0581,-0.0178,-0.1885,0.0058,0.0044,1.0148,-0.0537,1.743,0.00023,-0.0,0.0
7.62,FLIGHT,0.9436,1.5693,0.071,0.058,0.0698,0.0568,-0.0177,-0.1885,0.0057,0.0043,1.0138,-0.0538,1.7432,0.00023,-0.0,0.0
7.625,FLIGHT,0.9439,1.5695,0.0697,0.0567,0.0685,0.0555,-0.0177,-0.1885,0.0056,0.0042,1.0127,-0.054,1.7434,0.00023,-0.0,0.0
7.63,FLIGHT,0.9442,1.5698,0.0684,0.0554,0.0673,0.0543,-0.0177,-0.1884,0.0056,0.0041,1.0117,-0.0541,1.7435,0.000229,-0.0,0.0
7.635,FLIGHT,0.9446,1.5701,0.0672,0.0542,0.0661,0.0531,-0.0177,-0.1884,0.0055,0.004,1.0106,-0.0542,1.7437,0.000229,-0.0,0.0
7.64,FLIGHT,0.9449,1.5704,0.066,0.053,0.0649,0.0519,-0.0176,-0.1884,0.0054,0.0039,1.0096,-0.0543,1.7439,0.000229,-0.0,0.0
7.645,FLIGHT,0.9452,1.5706,0.0647,0.0518,0.0637,0.0508,-0.0176,-0.1884,0.0054,0.0038,1.0085,-0.0544,1.7441,0.000229,-0.0,0.0
7.65,FLIGHT,0.9455,1.5709,0.0636,0.0507,0.0625,0.0497,-0.0176,-0.1884,0.0053,0.0037,1.0074,-0.0546,1.7442,0.000229,-0.0,0.0
7.655,FLIGHT,0.9459,1.5711,0.0624,0.0496,0.0614,0.0486,-0.0176,-0.1883,0.0052,0.0036,1.0063,-0.0547,1.7444,0.000229,-0.0,0.0
7.66,FLIGHT,0.9462,1.5713,0.0612,0.0485,0.0602,0.0476,-0.0175,-0.1883,0.0051,0.0036,1.0051,-0.0548,1.7446,0.000229,-0.0,0.0
7.665,FLIGHT,0.9465,1.5716,0.0601,0.0475,0.0591,0.0465,-0.0175,-0.1883,0.005,0.0035,1.004,-0.0549,1.7447,0.000229,-0.0,0.0
7.67,FLIGHT,0.9467,1.5718,0.059,0.0465,0.058,0.0456,-0.0175,-0.1883,0.005,0.0034,1.0028,-0.055,1.7449,0.000229,-0.0,0.0
7.675,FLIGHT,0.947,1.572,0.0579,0.0455,0.0569,0.0446,-0.0175,-0.1883,0.0049,0.0033,1.0017,-0.0551,1.745,0.000229,-0.0,0.0
7.68,FLIGHT,0.9473,1.5723,0.0568,0.0445,0.0558,0.0437,-0.0174,-0.1883,0.0048,0.0033,1.0005,-0.0552,1.7452,0.000229,-0.0,0.0
7.685,STANCE,0.9483,1.5727,0.1862,0.0656,0.5433,-0.112,-0.0173,-0.1882,0.0264,0.003,0.9994,0.1962,-0.3925,-0.00056,-0.3556,0.0722
7.69,STANCE,0.9532,1.5696,0.7672,-0.4515,1.3784,-1.1416,-0.016,-0.1886,0.2048,-0.0548,0.9982,-0.158,-0.8287,-0.002776,-0.4958,0.1047
7.695,STANCE,0.9586,1.5637,0.9048,-0.9196,0.5549,-0.924,-0.0142,-0.1892,0.2945,-0.0981,0.9974,-0.4738,-1.2337,-0.004549,-0.1659,0.0423
7.7,STANCE,0.9606,1.5598,0.5595,-0.8166,0.3929,-0.7719,-0.0133,-0.1896,0.216,-0.0825,0.9974,-0.6285,-1.7754,-0.004944,-0.022,0.0143
7.705,STANCE,0.9633,1.5549,0.5735,-0.964,0.7379,-1.2709,-0.0121,-0.1901,0.2395,-0.0946,0.9976,-0.9335,-2.0437,-0.004907,0.0301,0.0098
7.71,STANCE,0.968,1.5469,0.832,-1.4209,1.094,-1.8892,-0.0101,-0.1909,0.3527,-0.1352,0.9978,-1.3233,-1.957,-0.004667,0.0652,0.0093
7.715,STANCE,0.974,1.5363,1.0919,-1.9233,1.238,-2.4139,-0.0075,-0.1919,0.4748,-0.1754,0.998,-1.6567,-1.6189,-0.004254,0.1095,0.0085
7.72,STANCE,0.9794,1.5213,1.0937,-2.6451,1.1891,-2.8707,-0.0044,-0.1932,0.5807,-0.2272,0.998,-1.7817,-0.9853,-0.003744,0.0032,0.0075
7.725,STANCE,0.9849,1.5056,1.0943,-3.0072,1.0229,-3.3205,-0.0011,-0.1945,0.6381,-0.2451,0.998,-1.757,-0.3673,-0.003936,-0.0585,0.0196
7.73,STANCE,0.9894,1.4888,0.9436,-3.2466,0.6368,-3.5006,0.0022,-0.1958,0.6494,-0.2514,0.998,-1.5073,0.2606,-0.004199,-0.0089,0.0102
7.735,STANCE,0.9919,1.4719,0.6372,-3.3142,0.3367,-3.2868,0.0051,-0.1971,0.6048,-0.2462,0.9981,-1.0492,0.8029,-0.004226,0.0131,0.0085
7.74,STANCE,0.9929,1.456,0.3204,-3.2027,0.0116,-3.1169,0.0076,-0.1983,0.5306,-0.2308,0.9983,-0.5147,1.195,-0.004075,0.0606,0.0081
7.745,STANCE,0.9929,1.4415,0.1012,-2.9895,-0.0626,-2.8149,0.0097,-0.1993,0.4593,-0.2104,0.9986,-0.0652,1.4182,-0.003808,0.0698,0.0076
7.75,STANCE,0.9925,1.4279,-0.0097,-2.7915,-0.0364,-2.6018,0.0116,-0.2003,0.4107,-0.192,0.999,0.1405,1.4738,-0.003418,0.0804,0.0068
7.755,STANCE,0.9927,1.4155,0.0203,-2.5754,0.0842,-2.3874,0.0135,-0.2011,0.3869,-0.172,0.9994,0.1282,1.4184,-0.003027,0.0767,0.0061
7.76,STANCE,0.9934,1.4039,0.1048,-2.3848,0.1845,-2.2335,0.0154,-0.2019,0.3776,-0.1536,1.0,0.0927,1.371,-0.002642,0.0779,0.0053
7.765,FLIGHT,0.994,1.3936,0.1002,-2.1295,-0.2008,-1.5606,0.017,-0.2025,0.3401,-0.1334,1.0006,-1.5039,2.8418,-0.002208,0.1138,0.0044
7.77,FLIGHT,0.9905,1.3893,-0.5037,-1.1929,-1.1855,-0.2042,0.017,-0.2029,0.077,-0.0841,1.0016,-1.3048,2.6728,-0.001463,0.1798,0.0029
7.775,FLIGHT,0.9826,1.391,-1.2655,-0.1064,-1.9071,0.8038,0.0151,-0.2029,-0.2408,-0.026,1.0028,-0.9815,2.4104,-0.00046,0.2165,0.0009
7.78,FLIGHT,0.9719,1.3967,-1.8786,0.7781,-2.3227,1.4413,0.0121,-0.2026,-0.4962,0.0295,1.0042,-0.6662,2.1577,0.000571,0.1687,0.0
7.785,FLIGHT,0.9598,1.4049,-2.2526,1.369,-2.4821,1.7682,0.0084,-0.2022,-0.6569,0.077,1.0058,-0.4099,1.954,0.001215,0.0935,0.0
7.79,FLIGHT,0.9474,1.414,-2.4056,1.6873,-2.4579,1.8677,0.0046,-0.2016,-0.7307,0.1127,1.0073,-0.2215,1.8059,0.001548,0.0431,0.0
7.795,FLIGHT,0.9354,1.4233,-2.3885,1.7955,-2.3137,1.8188,0.0009,-0.201,-0.7386,0.1352,1.0089,-0.0931,1.707,0.001675,0.0103,0.0
7.8,FLIGHT,0.9244,1.4321,-2.2563,1.761,-2.101,1.684,-0.0026,-0.2003,-0.7027,0.1455,1.0104,-0.0114,1.6464,0.001672,-0.01,0.002
7.805,FLIGHT,0.9145,1.4401,-2.0557,1.6406,-1.8569,1.5082,-0.0057,-0.1996,-0.6417,0.146,1.0119,0.0365,1.6134,0.001589,-0.0218,0.0044
7.81,FLIGHT,0.9058,1.4472,-1.8221,1.4772,-1.6061,1.3211,-0.0085,-0.1989,-0.5689,0.1395,1.0133,0.0615,1.599,0.001463,-0.0279,0.0056
7.815,FLIGHT,0.8984,1.4533,-1.5798,1.2998,-1.364,1.1407,-0.0108,-0.1984,-0.4934,0.1287,1.0146,0.0717,1.5963,0.001317,-0.0301,0.006
7.82,FLIGHT,0.8921,1.4586,-1.3442,1.1266,-1.1393,0.9769,-0.0128,-0.1978,-0.4209,0.1157,1.0159,0.0729,1.6005,0.001166,-0.0299,0.006
7.825,FLIGHT,0.887,1.4631,-1.1243,0.9679,-0.9359,0.8341,-0.0144,-0.1974,-0.3542,0.1021,1.0171,0.0689,1.6084,0.001021,-0.0282,0.0056
7.83,FLIGHT,0.8828,1.467,-0.9244,0.8287,-0.755,0.7133,-0.0158,-0.1969,-0.2947,0.0891,1.0182,0.0621,1.6179,0.000885,-0.0258,0.0052
7.835,FLIGHT,0.8794,1.4703,-0.7461,0.7103,-0.5961,0.6135,-0.0169,-0.1966,-0.2428,0.0771,1.0193,0.0542,1.6277,0.000764,-0.0229,0.0046
7.84,FLIGHT,0.8768,1.4731,-0.5891,0.612,-0.4577,0.5326,-0.0178,-0.1963,-0.1982,0.0665,1.0204,0.0461,1.6372,0.000657,-0.0198,0.004
7.845,FLIGHT,0.8748,1.4756,-0.4522,0.5322,-0.3381,0.4683,-0.0185,-0.196,-0.1602,0.0574,1.0214,0.0382,1.6459,0.000565,-0.0168,0.0034
7.85,FLIGHT,0.8733,1.4778,-0.3336,0.4685,-0.2351,0.418,-0.0191,-0.1958,-0.1282,0.0498,1.0224,0.0308,1.6538,0.000488,-0.014,0.0028
7.855,FLIGHT,0.8724,1.4798,-0.2315,0.4186,-0.1468,0.3793,-0.0195,-0.1956,-0.1013,0.0435,1.0233,0.0241,1.6608,0.000425,-0.0114,0.0023
7.86,FLIGHT,0.8719,1.4816,-0.1439,0.3801,-0.0714,0.3503,-0.0199,-0.1954,-0.0789,0.0383,1.0242,0.018,1.6669,0.000374,-0.0091,0.0018
7.865,FLIGHT,0.8717,1.4833,-0.0691,0.3512,-0.0072,0.3289,-0.0201,-0.1952,-0.0603,0.0343,1.0251,0.0125,1.6722,0.000334,-0.0071,0.0014
7.87,FLIGHT,0.8718,1.4849,-0.0053,0.3298,0.0472,0.3136,-0.0203,-0.1951,-0.045,0.031,1.0259,0.0076,1.6769,0.000302,-0.0055,0.0011
7.875,FLIGHT,0.8721,1.4865,0.0488,0.3145,0.0933,0.3031,-0.0205,-0.195,-0.0324,0.0286,1.0267,0.0032,1.681,0.000278,-0.0041,0.0008
7.88,FLIGHT,0.8727,1.488,0.0945,0.304,0.1321,0.2964,-0.0206,-0.1948,-0.0221,0.0267,1.0275,-0.0008,1.6846,0.000261,-0.003,0.0006
7.885,FLIGHT,0.8734,1.4895,0.133,0.2972,0.1646,0.2924,-0.0206,-0.1947,-0.0136,0.0252,1.0283,-0.0043,1.6877,0.000248,-0.0022,0.0004
7.89,FLIGHT,0.8743,1.4909,0.1653,0.2931,0.1916,0.2905,-0.0206,-0.1946,-0.0068,0.0242,1.029,-0.0075,1.6905,0.000239,-0.0015,0.0003
7.895,FLIGHT,0.8753,1.4924,0.1921,0.2911,0.214,0.29,-0.0206,-0.1945,-0.0013,0.0235,1.0297,-0.0104,1.693,0.000233,-0.0009,0.0002
7.9,FLIGHT,0.8765,1.4938,0.2143,0.2906,0.2323,0.2906,-0.0206,-0.1944,0.003,0.023,1.0304,-0.013,1.6953,0.000229,-0.0005,0.0001
7.905,FLIGHT,0.8777,1.4953,0.2325,0.291,0.2471,0.2917,-0.0206,-0.1942,0.0065,0.0227,1.0311,-0.0153,1.6973,0.000227,-0.0002,0.0
7.91,FLIGHT,0.8789,1.4967,0.2472,0.2921,0.2589,0.2932,-0.0205,-0.1941,0.0092,0.0225,1.0318,-0.0175,1.6991,0.000226,-0.0,0.0
7.915,FLIGHT,0.8802,1.4982,0.2589,0.2935,0.2682,0.2948,-0.0204,-0.194,0.0112,0.0224,1.0324,-0.0194,1.7008,0.000227,0.0001,0.0
7.92,FLIGHT,0.8816,1.4997,0.268,0.295,0.2752,0.2963,-0.0204,-0.1939,0.0128,0.0224,1.033,-0.0212,1.7023,0.000228,0.0002,0.0
7.925,FLIGHT,0.883,1.5012,0.275,0.2964,0.2803,0.2976,-0.0203,-0.1938,0.0139,0.0224,1.0336,-0.0228,1.7037,0.000229,0.0003,0.0
7.93,FLIGHT,0.8844,1.5027,0.28,0.2977,0.2838,0.2986,-0.0202,-0.1937,0.0147,0.0225,1.0341,-0.0243,1.705,0.000231,0.0004,0.0
7.935,FLIGHT,0.8858,1.5042,0.2835,0.2986,0.2859,0.2993,-0.0201,-0.1936,0.0152,0.0225,1.0347,-0.0257,1.7063,0.000233,0.0004,0.0
7.94,FLIGHT,0.8873,1.5056,0.2855,0.2992,0.2868,0.2995,-0.0201,-0.1935,0.0155,0.0225,1.0352,-0.0269,1.7075,0.000234,0.0004,0.0
7.945,FLIGHT,0.8887,1.5071,0.2864,0.2993,0.2868,0.2993,-0.02,-0.1933,0.0156,0.0226,1.0357,-0.0281,1.7086,0.000236,0.0004,0.0
7.95,FLIGHT,0.8901,1.5086,0.2863,0.2991,0.2858,0.2987,-0.0199,-0.1932,0.0156,0.0226,1.0361,-0.0292,1.7096,0.000238,0.0003,0.0
7.955,FLIGHT,0.8916,1.5101,0.2854,0.2984,0.2842,0.2976,-0.0198,-0.1931,0.0155,0.0225,1.0366,-0.0302,1.7106,0.00024,0.0003,0.0
7.96,FLIGHT,0.893,1.5116,0.2837,0.2973,0.2819,0.2961,-0.0198,-0.193,0.0153,0.0225,1.037,-0.0312,1.7116,0.000241,0.0003,0.0
7.965,FLIGHT,0.8944,1.5131,0.2814,0.2958,0.2792,0.2942,-0.0197,-0.1929,0.015,0.0224,1.0374,-0.032,1.7125,0.000242,0.0002,0.0
7.97,FLIGHT,0.8958,1.5146,0.2787,0.2939,0.276,0.292,-0.0196,-0.1928,0.0147,0.0223,1.0378,-0.0329,1.7134,0.000243,0.0002,0.0
7.975,FLIGHT,0.8971,1.516,0.2755,0.2916,0.2725,0.2894,-0.0195,-0.1927,0.0144,0.0222,1.0381,-0.0336,1.7143,0.000244,0.0002,0.0
7.98,FLIGHT,0.8985,1.5174,0.272,0.2889,0.2687,0.2864,-0.0195,-0.1926,0.014,0.022,1.0384,-0.0344,1.7151,0.000245,0.0001,0.0
7.985,FLIGHT,0.8998,1.5189,0.2682,0.286,0.2647,0.2832,-0.0194,-0.1925,0.0137,0.0218,1.0387,-0.0351,1.716,0.000246,0.0001,0.0
7.99,FLIGHT,0.9011,1.5203,0.2642,0.2827,0.2606,0.2797,-0.0193,-0.1923,0.0133,0.0216,1.039,-0.0357,1.7168,0.000246,0.0001,0.0
7.995,FLIGHT,0.9024,1.5217,0.2601,0.2792,0.2563,0.2759,-0.0193,-0.1922,0.0129,0.0214,1.0393,-0.0363,1.7175,0.000247,0.0001,0.0
8.0,FLIGHT,0.9037,1.523,0.2558,0.2754,0.2519,0.272,-0.0192,-0.1921,0.0126,0.0212,1.0395,-0.0369,1.7183,0.000247,0.0,0.0
8.005,FLIGHT,0.9049,1.5244,0.2514,0.2715,0.2474,0.2678,-0.0192,-0.192,0.0122,0.0209,1.0397,-0.0375,1.719,0.000247,0.0,0.0
8.01,FLIGHT,0.9062,1.5257,0.2469,0.2673,0.2429,0.2635,-0.0191,-0.1919,0.0119,0.0206,1.0399,-0.038,1.7197,0.000247,0.0,0.0
8.015,FLIGHT,0.9074,1.527,0.2424,0.263,0.2384,0.2591,-0.019,-0.1918,0.0116,0.0203,1.04,-0.0385,1.7205,0.000247,-0.0,0.0
